event_id,hcp_id,registered,verified_attended,duration,engagement
EV2228,HCP101051,1,1,98,40
EV2228,HCP101954,0,0,0,0
EV2228,HCP102222,1,0,0,0
EV2228,HCP101286,1,0,0,0
EV2228,HCP101395,1,1,92,59
EV2228,HCP100926,0,0,0,0
EV2228,HCP100006,1,1,95,34
EV2229,HCP101519,1,0,0,0
EV2229,HCP100468,1,1,79,48
EV2229,HCP101096,1,1,90,56
EV2229,HCP100416,1,0,0,0
EV2229,HCP101293,1,0,0,0
EV2229,HCP101769,0,0,0,0
EV2229,HCP101650,1,1,99,60
EV2229,HCP101950,1,0,0,0
EV2229,HCP100993,0,0,0,0
EV2229,HCP101947,1,1,87,55
EV2229,HCP100774,1,1,96,25
EV2229,HCP101513,1,0,0,0
EV2229,HCP100042,1,0,0,0
EV2229,HCP102048,1,0,0,0
EV2229,HCP101487,1,1,104,70
EV2229,HCP100344,1,1,108,78
EV2229,HCP100673,1,0,0,0
EV2229,HCP101612,0,0,0,0
EV2229,HCP101760,1,1,105,72
EV2229,HCP100089,1,1,109,66
EV2229,HCP100740,1,0,0,0
EV2229,HCP102077,1,0,0,0
EV2229,HCP101491,1,1,101,57
EV2229,HCP101079,1,1,93,40
EV2229,HCP102187,0,0,0,0
EV2229,HCP101882,1,1,108,47
EV2229,HCP101091,0,0,0,0
EV2229,HCP102280,0,0,0,0
EV2229,HCP101003,1,1,99,27
EV2229,HCP101111,0,0,0,0
EV2229,HCP100428,1,0,0,0
EV2229,HCP100652,1,0,0,0
EV2229,HCP101327,1,0,0,0
EV2229,HCP100297,0,0,0,0
EV2229,HCP101743,1,1,101,63
EV2229,HCP100010,1,1,108,39
EV2229,HCP102463,0,0,0,0
EV2229,HCP100755,1,0,0,0
EV2229,HCP101690,1,1,98,56
EV2229,HCP101057,1,1,108,63
EV2229,HCP102098,1,1,91,36
EV2230,HCP101103,1,1,98,68
EV2230,HCP100927,1,0,0,0
EV2230,HCP101393,1,1,84,52
EV2230,HCP101924,1,0,0,0
EV2230,HCP102054,0,0,0,0
EV2230,HCP101542,1,0,0,0
EV2230,HCP102130,1,0,0,0
EV2230,HCP100527,1,1,98,28
EV2230,HCP102413,1,1,106,46
EV2230,HCP102271,1,0,0,0
EV2231,HCP102393,1,1,103,59
EV2231,HCP101822,0,0,0,0
EV2231,HCP101917,1,1,88,45
EV2231,HCP101702,0,0,0,0
EV2231,HCP100945,1,0,0,0
EV2231,HCP101658,0,0,0,0
EV2231,HCP100014,1,0,0,0
EV2231,HCP100767,1,1,85,51
EV2231,HCP100516,0,0,0,0
EV2231,HCP101168,1,0,0,0
EV2231,HCP101949,1,1,101,55
EV2231,HCP101248,1,1,83,46
EV2231,HCP100261,0,0,0,0
EV2231,HCP101101,0,0,0,0
EV2231,HCP100593,0,0,0,0
EV2231,HCP100666,1,1,89,17
EV2231,HCP101459,1,0,0,0
EV2231,HCP101151,1,1,80,55
EV2231,HCP101155,1,1,96,40
EV2231,HCP100673,1,1,90,40
EV2231,HCP100915,1,1,99,77
EV2231,HCP102472,1,1,98,51
EV2231,HCP101805,1,0,0,0
EV2231,HCP102456,1,0,0,0
EV2231,HCP101067,0,0,0,0
EV2231,HCP100553,0,0,0,0
EV2231,HCP100074,1,1,95,58
EV2231,HCP101343,1,0,0,0
EV2231,HCP100023,1,0,0,0
EV2231,HCP101268,1,1,107,65
EV2231,HCP100814,1,0,0,0
EV2231,HCP100922,1,0,0,0
EV2231,HCP100859,1,1,91,57
EV2231,HCP100900,1,1,105,61
EV2231,HCP101751,0,0,0,0
EV2231,HCP101963,1,0,0,0
EV2231,HCP100941,1,1,95,44
EV2231,HCP100298,0,0,0,0
EV2231,HCP100164,1,1,110,26
EV2231,HCP100680,1,1,102,80
EV2231,HCP102483,0,0,0,0
EV2231,HCP101887,1,1,106,61
EV2231,HCP102341,0,0,0,0
EV2231,HCP100803,1,0,0,0
EV2232,HCP100078,1,1,73,61
EV2232,HCP100277,1,1,48,59
EV2232,HCP100933,0,0,0,0
EV2232,HCP102271,0,0,0,0
EV2232,HCP100419,1,0,0,0
EV2232,HCP101632,1,1,51,69
EV2232,HCP100391,1,1,61,59
EV2232,HCP100932,1,0,0,0
EV2232,HCP100427,1,1,59,56
EV2232,HCP102193,1,1,64,85
EV2232,HCP102216,1,1,58,36
EV2232,HCP101675,1,1,65,69
EV2232,HCP101091,1,1,65,53
EV2232,HCP100042,1,1,62,52
EV2232,HCP100489,1,1,57,42
EV2232,HCP101519,1,1,66,58
EV2232,HCP100178,0,0,0,0
EV2232,HCP101460,1,1,61,60
EV2232,HCP101436,1,1,55,42
EV2232,HCP100312,1,1,59,50
EV2232,HCP102205,1,0,0,0
EV2232,HCP100351,1,1,60,59
EV2232,HCP100121,1,0,0,0
EV2232,HCP102074,1,1,67,49
EV2232,HCP102068,0,0,0,0
EV2232,HCP102014,1,1,60,43
EV2232,HCP101440,1,1,75,76
EV2232,HCP101746,1,0,0,0
EV2232,HCP102477,1,1,74,72
EV2232,HCP101312,1,0,0,0
EV2232,HCP101926,1,0,0,0
EV2232,HCP100654,0,0,0,0
EV2232,HCP100831,0,0,0,0
EV2232,HCP101100,1,1,70,57
EV2232,HCP101422,1,1,55,54
EV2232,HCP100009,1,0,0,0
EV2232,HCP100306,1,1,75,68
EV2232,HCP100867,1,1,67,63
EV2232,HCP101564,1,0,0,0
EV2232,HCP100024,1,1,52,34
EV2232,HCP100305,1,1,74,62
EV2232,HCP101228,0,0,0,0
EV2232,HCP101344,1,1,65,49
EV2232,HCP100854,1,1,52,59
EV2232,HCP101520,0,0,0,0
EV2232,HCP101504,1,1,75,41
EV2232,HCP100693,1,1,58,28
EV2232,HCP102028,1,1,56,72
EV2232,HCP100991,1,0,0,0
EV2232,HCP100428,1,1,64,30
EV2232,HCP101878,1,1,66,67
EV2232,HCP100607,1,1,59,43
EV2232,HCP102466,0,0,0,0
EV2232,HCP101781,1,1,66,73
EV2232,HCP100712,1,0,0,0
EV2232,HCP101978,1,0,0,0
EV2232,HCP101624,1,0,0,0
EV2232,HCP102101,1,0,0,0
EV2232,HCP101553,1,0,0,0
EV2232,HCP100400,1,1,63,33
EV2232,HCP102095,1,1,70,59
EV2232,HCP101411,1,0,0,0
EV2232,HCP101914,1,1,60,37
EV2232,HCP100672,0,0,0,0
EV2232,HCP100744,1,0,0,0
EV2232,HCP100133,1,1,72,65
EV2232,HCP102168,1,0,0,0
EV2232,HCP101824,1,1,72,52
EV2232,HCP100782,1,1,60,25
EV2232,HCP101334,1,1,74,68
EV2232,HCP101909,1,1,57,19
EV2232,HCP102037,1,1,60,65
EV2232,HCP100507,1,1,50,47
EV2232,HCP100707,1,0,0,0
EV2232,HCP100844,1,1,56,33
EV2232,HCP101081,1,1,63,73
EV2232,HCP101574,0,0,0,0
EV2232,HCP102115,0,0,0,0
EV2232,HCP100113,1,1,56,18
EV2232,HCP100540,1,1,63,49
EV2232,HCP100830,1,1,57,55
EV2232,HCP102258,0,0,0,0
EV2232,HCP100927,1,1,58,63
EV2232,HCP100705,1,0,0,0
EV2232,HCP102107,1,1,62,44
EV2232,HCP102444,1,1,55,44
EV2232,HCP101171,1,1,59,55
EV2232,HCP100176,1,1,65,31
EV2232,HCP101096,1,1,69,45
EV2232,HCP100512,1,1,62,59
EV2232,HCP101641,1,1,65,56
EV2232,HCP102141,1,1,65,68
EV2232,HCP101384,1,0,0,0
EV2232,HCP100150,1,1,67,71
EV2232,HCP100585,1,0,0,0
EV2232,HCP101356,1,1,67,72
EV2232,HCP100148,1,1,72,62
EV2232,HCP100922,1,0,0,0
EV2232,HCP100409,1,1,74,59
EV2232,HCP102425,1,1,67,58
EV2233,HCP102017,1,0,0,0
EV2233,HCP101562,1,0,0,0
EV2233,HCP101300,1,1,91,57
EV2233,HCP102338,1,1,104,50
EV2233,HCP100781,1,1,80,25
EV2233,HCP100267,0,0,0,0
EV2233,HCP100261,1,0,0,0
EV2233,HCP101702,1,1,88,19
EV2233,HCP100909,0,0,0,0
EV2233,HCP101321,1,0,0,0
EV2233,HCP101858,1,0,0,0
EV2233,HCP100866,1,1,100,72
EV2233,HCP101041,1,1,107,49
EV2233,HCP101960,1,1,113,57
EV2233,HCP101386,1,1,97,24
EV2233,HCP100289,1,0,0,0
EV2233,HCP101211,0,0,0,0
EV2233,HCP102370,0,0,0,0
EV2233,HCP101549,1,0,0,0
EV2233,HCP100519,1,0,0,0
EV2233,HCP102240,0,0,0,0
EV2233,HCP100620,1,0,0,0
EV2233,HCP101635,0,0,0,0
EV2233,HCP100809,1,0,0,0
EV2233,HCP100905,1,0,0,0
EV2233,HCP101910,1,0,0,0
EV2233,HCP100199,0,0,0,0
EV2233,HCP100723,0,0,0,0
EV2233,HCP102496,1,1,104,61
EV2233,HCP102194,0,0,0,0
EV2233,HCP102048,1,1,103,76
EV2233,HCP101794,1,0,0,0
EV2233,HCP102481,1,0,0,0
EV2233,HCP101809,0,0,0,0
EV2233,HCP101829,1,1,100,53
EV2233,HCP101838,1,1,95,42
EV2233,HCP100370,1,0,0,0
EV2233,HCP101841,0,0,0,0
EV2233,HCP100926,1,1,97,48
EV2233,HCP101679,1,0,0,0
EV2233,HCP100590,1,0,0,0
EV2234,HCP102456,1,1,92,48
EV2234,HCP102120,1,1,101,34
EV2234,HCP100330,1,0,0,0
EV2234,HCP102359,1,1,102,39
EV2234,HCP101984,0,0,0,0
EV2234,HCP100076,0,0,0,0
EV2234,HCP102155,1,1,111,59
EV2234,HCP100597,1,1,87,45
EV2234,HCP100948,1,0,0,0
EV2234,HCP102478,1,1,95,88
EV2234,HCP100228,1,0,0,0
EV2234,HCP100430,1,0,0,0
EV2235,HCP102431,0,0,0,0
EV2235,HCP101599,1,1,104,79
EV2235,HCP100154,0,0,0,0
EV2235,HCP100896,0,0,0,0
EV2235,HCP101343,1,1,109,54
EV2235,HCP102499,0,0,0,0
EV2235,HCP102017,1,0,0,0
EV2235,HCP100957,0,0,0,0
EV2235,HCP101751,1,0,0,0
EV2235,HCP101106,1,0,0,0
EV2235,HCP101985,1,1,108,47
EV2235,HCP100173,1,0,0,0
EV2235,HCP100789,1,0,0,0
EV2235,HCP100814,0,0,0,0
EV2235,HCP102083,1,0,0,0
EV2235,HCP101933,0,0,0,0
EV2235,HCP100001,1,0,0,0
EV2235,HCP101501,1,0,0,0
EV2235,HCP101635,1,1,99,30
EV2235,HCP100721,1,0,0,0
EV2235,HCP101513,0,0,0,0
EV2235,HCP102164,1,0,0,0
EV2235,HCP101321,1,1,87,47
EV2235,HCP101794,1,1,97,60
EV2235,HCP101374,1,0,0,0
EV2235,HCP102481,1,1,92,52
EV2235,HCP100295,0,0,0,0
EV2235,HCP100014,1,1,114,67
EV2235,HCP101926,1,0,0,0
EV2235,HCP101523,0,0,0,0
EV2235,HCP101653,1,1,104,85
EV2235,HCP100574,1,1,99,31
EV2235,HCP102262,0,0,0,0
EV2235,HCP101267,1,1,99,48
EV2235,HCP100807,1,0,0,0
EV2235,HCP102377,1,1,93,48
EV2235,HCP100231,1,0,0,0
EV2235,HCP102411,1,1,99,89
EV2235,HCP101879,0,0,0,0
EV2235,HCP101001,1,1,101,63
EV2235,HCP100346,1,0,0,0
EV2236,HCP101872,1,1,89,29
EV2236,HCP101363,1,1,97,66
EV2236,HCP101277,1,1,82,55
EV2236,HCP101308,1,0,0,0
EV2236,HCP100075,1,1,91,45
EV2236,HCP102131,1,1,85,79
EV2236,HCP102461,1,0,0,0
EV2236,HCP101085,1,1,91,77
EV2236,HCP100984,0,0,0,0
EV2236,HCP102061,1,0,0,0
EV2236,HCP100777,1,1,93,69
EV2236,HCP102329,1,1,95,54
EV2236,HCP101102,1,1,86,64
EV2236,HCP100513,0,0,0,0
EV2236,HCP100230,1,1,90,55
EV2236,HCP101358,1,0,0,0
EV2236,HCP102311,1,0,0,0
EV2236,HCP100937,1,1,83,34
EV2236,HCP102200,1,1,81,61
EV2236,HCP102041,0,0,0,0
EV2236,HCP101759,0,0,0,0
EV2236,HCP102307,1,1,90,63
EV2236,HCP102211,1,1,97,17
EV2236,HCP101049,1,1,83,69
EV2236,HCP100794,1,1,101,52
EV2236,HCP102038,1,1,86,76
EV2236,HCP101591,1,1,95,80
EV2236,HCP100298,1,0,0,0
EV2236,HCP101879,0,0,0,0
EV2236,HCP100824,1,0,0,0
EV2236,HCP101527,1,0,0,0
EV2236,HCP102320,1,1,89,50
EV2236,HCP101197,1,0,0,0
EV2236,HCP102266,1,1,74,49
EV2236,HCP100733,1,1,85,41
EV2236,HCP101639,1,0,0,0
EV2236,HCP100947,1,1,80,52
EV2236,HCP101835,1,1,86,63
EV2236,HCP101714,0,0,0,0
EV2236,HCP100038,1,0,0,0
EV2236,HCP100566,1,1,75,68
EV2236,HCP101201,1,1,89,52
EV2236,HCP102067,1,0,0,0
EV2236,HCP102253,1,0,0,0
EV2236,HCP100985,1,1,76,47
EV2236,HCP101618,0,0,0,0
EV2236,HCP100803,1,0,0,0
EV2236,HCP101257,1,0,0,0
EV2236,HCP100497,1,0,0,0
EV2236,HCP101130,0,0,0,0
EV2236,HCP100838,1,0,0,0
EV2236,HCP101801,1,1,74,50
EV2236,HCP101849,1,1,94,57
EV2236,HCP100161,1,1,94,65
EV2236,HCP101484,1,0,0,0
EV2236,HCP101269,0,0,0,0
EV2236,HCP100444,1,1,85,65
EV2236,HCP101410,0,0,0,0
EV2236,HCP101800,1,1,97,53
EV2236,HCP100682,1,1,81,50
EV2237,HCP100154,1,0,0,0
EV2237,HCP101193,1,0,0,0
EV2237,HCP101589,1,0,0,0
EV2237,HCP101497,1,0,0,0
EV2237,HCP101549,1,0,0,0
EV2237,HCP101679,1,0,0,0
EV2237,HCP102388,1,0,0,0
EV2237,HCP100952,1,0,0,0
EV2237,HCP101782,1,0,0,0
EV2237,HCP100915,1,0,0,0
EV2237,HCP100499,1,0,0,0
EV2237,HCP100611,1,0,0,0
EV2237,HCP101984,1,0,0,0
EV2237,HCP100784,1,0,0,0
EV2237,HCP100740,1,0,0,0
EV2237,HCP100918,1,0,0,0
EV2237,HCP100481,1,0,0,0
EV2237,HCP100949,1,0,0,0
EV2237,HCP102276,1,0,0,0
EV2237,HCP100060,1,0,0,0
EV2237,HCP102322,1,0,0,0
EV2237,HCP101713,1,1,89,53
EV2238,HCP102036,1,0,0,0
EV2238,HCP100707,1,0,0,0
EV2238,HCP100763,1,0,0,0
EV2238,HCP100272,1,0,0,0
EV2238,HCP101361,1,0,0,0
EV2238,HCP101812,1,0,0,0
EV2238,HCP101055,1,1,108,39
EV2238,HCP101956,1,0,0,0
EV2238,HCP100228,1,0,0,0
EV2238,HCP100443,1,0,0,0
EV2238,HCP101722,1,0,0,0
EV2238,HCP102066,1,0,0,0
EV2238,HCP101465,1,0,0,0
EV2238,HCP101667,1,0,0,0
EV2238,HCP101351,1,0,0,0
EV2238,HCP101950,1,0,0,0
EV2238,HCP101157,1,0,0,0
EV2238,HCP101570,1,0,0,0
EV2238,HCP102115,1,0,0,0
EV2238,HCP101629,1,0,0,0
EV2238,HCP100997,1,0,0,0
EV2238,HCP100052,1,0,0,0
EV2238,HCP100236,1,0,0,0
EV2238,HCP100897,1,0,0,0
EV2238,HCP101311,1,0,0,0
EV2238,HCP100445,1,0,0,0
EV2238,HCP102130,1,0,0,0
EV2238,HCP100045,1,0,0,0
EV2238,HCP101981,1,0,0,0
EV2238,HCP100724,1,0,0,0
EV2238,HCP102261,1,0,0,0
EV2238,HCP100983,1,0,0,0
EV2238,HCP101543,1,0,0,0
EV2238,HCP100660,1,0,0,0
EV2238,HCP100791,1,0,0,0
EV2238,HCP101337,1,0,0,0
EV2238,HCP100789,1,0,0,0
EV2238,HCP101770,1,0,0,0
EV2238,HCP100705,1,1,96,47
EV2238,HCP100870,1,0,0,0
EV2238,HCP102203,1,0,0,0
EV2238,HCP102259,1,0,0,0
EV2238,HCP101496,1,0,0,0
EV2238,HCP101569,1,0,0,0
EV2238,HCP100956,1,0,0,0
EV2238,HCP101682,1,0,0,0
EV2238,HCP100991,1,0,0,0
EV2238,HCP100308,1,0,0,0
EV2238,HCP102116,1,0,0,0
EV2238,HCP101106,1,0,0,0
EV2238,HCP101859,1,0,0,0
EV2238,HCP102331,1,0,0,0
EV2238,HCP101426,1,0,0,0
EV2238,HCP100177,1,0,0,0
EV2238,HCP101624,1,0,0,0
EV2238,HCP102252,1,0,0,0
EV2238,HCP102101,1,0,0,0
EV2239,HCP100166,1,1,50,61
EV2239,HCP101680,0,0,0,0
EV2239,HCP102097,1,1,56,33
EV2239,HCP102472,1,0,0,0
EV2239,HCP101618,1,0,0,0
EV2239,HCP100600,1,1,65,52
EV2239,HCP101194,1,1,64,57
EV2239,HCP100536,0,0,0,0
EV2239,HCP101879,1,1,70,49
EV2239,HCP100170,0,0,0,0
EV2239,HCP101741,1,1,74,39
EV2239,HCP102439,1,1,75,54
EV2239,HCP100824,1,1,72,70
EV2239,HCP101745,1,1,54,75
EV2239,HCP100159,1,1,53,45
EV2239,HCP101974,1,0,0,0
EV2239,HCP100990,1,1,68,62
EV2239,HCP100443,1,0,0,0
EV2239,HCP100383,1,1,51,61
EV2239,HCP101467,0,0,0,0
EV2239,HCP100820,1,1,61,47
EV2239,HCP102368,1,1,57,44
EV2239,HCP101004,0,0,0,0
EV2239,HCP100637,1,1,58,66
EV2239,HCP102320,1,1,56,53
EV2239,HCP101651,0,0,0,0
EV2239,HCP102399,1,1,57,60
EV2239,HCP101795,0,0,0,0
EV2239,HCP100652,1,1,59,50
EV2239,HCP102199,1,1,68,64
EV2239,HCP101558,1,1,72,85
EV2239,HCP102148,0,0,0,0
EV2239,HCP101287,1,1,70,59
EV2239,HCP102067,1,1,54,51
EV2239,HCP100793,0,0,0,0
EV2239,HCP101140,1,0,0,0
EV2239,HCP101858,0,0,0,0
EV2239,HCP100304,1,1,70,52
EV2239,HCP101926,1,1,66,70
EV2239,HCP101868,1,0,0,0
EV2239,HCP102099,1,1,76,63
EV2239,HCP100452,1,0,0,0
EV2239,HCP100538,0,0,0,0
EV2239,HCP101025,1,0,0,0
EV2239,HCP100872,1,1,58,44
EV2239,HCP101244,1,0,0,0
EV2239,HCP101200,1,1,61,40
EV2239,HCP100234,1,1,48,45
EV2239,HCP100269,1,1,73,33
EV2239,HCP101142,1,1,46,24
EV2239,HCP100497,1,1,52,89
EV2239,HCP102486,1,0,0,0
EV2239,HCP101521,1,0,0,0
EV2239,HCP101009,1,0,0,0
EV2239,HCP100302,1,1,57,50
EV2239,HCP100614,1,1,62,47
EV2239,HCP100387,1,0,0,0
EV2239,HCP100136,1,0,0,0
EV2240,HCP100104,1,1,71,67
EV2240,HCP100096,1,0,0,0
EV2240,HCP102421,1,0,0,0
EV2240,HCP102108,1,1,70,40
EV2240,HCP102464,1,1,61,48
EV2240,HCP100009,1,1,52,65
EV2240,HCP101795,1,1,72,55
EV2240,HCP101984,1,1,71,75
EV2240,HCP100760,1,1,62,38
EV2240,HCP100154,1,0,0,0
EV2240,HCP102328,1,1,66,22
EV2240,HCP102161,1,1,73,50
EV2240,HCP100923,1,1,71,56
EV2240,HCP100146,0,0,0,0
EV2240,HCP100417,1,1,61,41
EV2240,HCP100179,1,1,52,19
EV2240,HCP102169,1,1,69,39
EV2240,HCP100440,1,1,55,62
EV2240,HCP102386,1,1,49,43
EV2240,HCP102053,0,0,0,0
EV2240,HCP100002,1,0,0,0
EV2240,HCP100973,0,0,0,0
EV2240,HCP102055,1,1,51,52
EV2240,HCP102311,1,1,63,63
EV2240,HCP102160,1,1,62,63
EV2241,HCP101157,0,0,0,0
EV2241,HCP101996,1,0,0,0
EV2241,HCP101043,0,0,0,0
EV2241,HCP101782,1,0,0,0
EV2241,HCP102083,0,0,0,0
EV2241,HCP100481,1,0,0,0
EV2241,HCP101135,1,0,0,0
EV2241,HCP100621,1,0,0,0
EV2241,HCP100034,1,1,105,85
EV2241,HCP100791,1,0,0,0
EV2241,HCP102337,1,0,0,0
EV2241,HCP101104,1,1,96,63
EV2241,HCP100670,1,0,0,0
EV2241,HCP102393,1,0,0,0
EV2241,HCP100154,0,0,0,0
EV2241,HCP102351,0,0,0,0
EV2241,HCP102499,0,0,0,0
EV2242,HCP101562,1,1,99,90
EV2242,HCP100791,0,0,0,0
EV2242,HCP101939,1,1,101,49
EV2242,HCP101536,0,0,0,0
EV2242,HCP100803,1,1,113,64
EV2242,HCP102322,1,0,0,0
EV2242,HCP101964,0,0,0,0
EV2242,HCP102194,1,0,0,0
EV2242,HCP100001,1,0,0,0
EV2242,HCP101144,1,1,97,54
EV2242,HCP100850,1,0,0,0
EV2242,HCP102401,0,0,0,0
EV2242,HCP102100,1,0,0,0
EV2242,HCP101581,1,1,109,39
EV2242,HCP101013,1,0,0,0
EV2242,HCP100565,1,1,101,33
EV2242,HCP100211,1,0,0,0
EV2242,HCP101067,0,0,0,0
EV2242,HCP101922,0,0,0,0
EV2242,HCP102017,1,0,0,0
EV2242,HCP100809,1,0,0,0
EV2242,HCP100467,1,0,0,0
EV2242,HCP100270,1,1,113,54
EV2242,HCP101532,1,1,97,60
EV2242,HCP100784,0,0,0,0
EV2242,HCP101197,0,0,0,0
EV2242,HCP102222,1,1,104,62
EV2242,HCP100936,1,0,0,0
EV2242,HCP101577,1,0,0,0
EV2242,HCP100220,1,0,0,0
EV2242,HCP101679,1,0,0,0
EV2242,HCP100755,1,0,0,0
EV2242,HCP101151,0,0,0,0
EV2242,HCP102395,0,0,0,0
EV2242,HCP101439,1,1,102,59
EV2243,HCP101740,1,1,68,78
EV2243,HCP101815,1,1,57,31
EV2243,HCP100283,0,0,0,0
EV2243,HCP101950,1,0,0,0
EV2243,HCP100445,1,1,73,45
EV2243,HCP100434,1,1,60,28
EV2243,HCP100045,1,1,58,40
EV2243,HCP100646,1,0,0,0
EV2243,HCP100843,1,1,51,25
EV2243,HCP102417,1,1,68,57
EV2243,HCP101157,1,0,0,0
EV2243,HCP101524,1,1,61,58
EV2243,HCP101420,1,1,67,54
EV2243,HCP101792,1,1,73,56
EV2243,HCP101966,1,1,73,55
EV2243,HCP100674,1,1,58,65
EV2243,HCP101906,1,1,65,46
EV2243,HCP102245,1,1,63,60
EV2243,HCP102126,1,1,71,53
EV2243,HCP100665,1,1,59,37
EV2243,HCP101747,0,0,0,0
EV2243,HCP101404,1,0,0,0
EV2243,HCP101632,0,0,0,0
EV2244,HCP100053,1,1,60,65
EV2244,HCP100511,1,1,58,66
EV2244,HCP100928,1,1,66,69
EV2244,HCP101548,1,0,0,0
EV2244,HCP100261,0,0,0,0
EV2244,HCP100213,1,0,0,0
EV2244,HCP100185,1,1,51,43
EV2244,HCP101157,1,1,54,59
EV2244,HCP102404,1,1,54,59
EV2244,HCP102187,1,1,55,60
EV2244,HCP102014,1,1,69,86
EV2244,HCP102446,1,0,0,0
EV2244,HCP102191,1,1,69,61
EV2244,HCP100174,1,1,65,62
EV2244,HCP101213,1,1,54,35
EV2244,HCP100245,0,0,0,0
EV2244,HCP101585,1,1,60,63
EV2244,HCP100280,1,1,53,44
EV2244,HCP102303,1,0,0,0
EV2244,HCP100541,1,1,64,49
EV2244,HCP100896,1,1,72,52
EV2244,HCP100725,1,1,68,50
EV2244,HCP102437,1,1,65,49
EV2244,HCP100375,1,0,0,0
EV2244,HCP100086,1,1,64,69
EV2244,HCP100829,1,1,55,41
EV2244,HCP100504,1,1,59,78
EV2244,HCP102173,1,0,0,0
EV2244,HCP101172,1,0,0,0
EV2244,HCP100921,1,1,71,41
EV2244,HCP100308,1,1,73,61
EV2244,HCP101444,1,1,52,61
EV2244,HCP100344,1,1,54,89
EV2244,HCP101770,1,1,68,32
EV2244,HCP102281,1,0,0,0
EV2244,HCP100183,1,0,0,0
EV2244,HCP100058,1,0,0,0
EV2244,HCP100542,1,1,65,60
EV2244,HCP100492,1,0,0,0
EV2244,HCP102459,1,0,0,0
EV2244,HCP101313,0,0,0,0
EV2244,HCP100041,1,1,61,34
EV2244,HCP101662,1,1,55,59
EV2244,HCP101659,0,0,0,0
EV2244,HCP100707,0,0,0,0
EV2244,HCP100550,0,0,0,0
EV2244,HCP101413,0,0,0,0
EV2244,HCP101811,0,0,0,0
EV2244,HCP101943,1,1,62,57
EV2244,HCP102318,1,0,0,0
EV2244,HCP101177,1,0,0,0
EV2244,HCP102221,0,0,0,0
EV2244,HCP100082,1,1,57,74
EV2244,HCP102474,1,1,77,58
EV2244,HCP100146,1,0,0,0
EV2244,HCP101097,1,1,67,77
EV2244,HCP100752,1,1,66,59
EV2244,HCP101075,0,0,0,0
EV2245,HCP101200,0,0,0,0
EV2245,HCP100798,1,1,40,5
EV2245,HCP100206,1,0,0,0
EV2245,HCP101276,1,1,66,33
EV2245,HCP101040,0,0,0,0
EV2245,HCP101786,1,0,0,0
EV2245,HCP102176,1,1,59,73
EV2245,HCP101120,1,0,0,0
EV2245,HCP100817,1,1,65,59
EV2245,HCP100688,1,1,60,60
EV2245,HCP102351,1,1,77,77
EV2245,HCP101010,1,1,62,66
EV2245,HCP101185,1,1,63,76
EV2245,HCP100645,1,1,59,47
EV2245,HCP100679,0,0,0,0
EV2245,HCP101240,0,0,0,0
EV2245,HCP101540,1,1,63,57
EV2245,HCP102020,1,1,49,63
EV2245,HCP100189,1,1,65,36
EV2245,HCP100758,1,1,47,64
EV2245,HCP101481,1,1,64,36
EV2245,HCP100135,1,1,61,56
EV2245,HCP101759,1,1,53,78
EV2245,HCP100944,0,0,0,0
EV2245,HCP101920,1,1,60,46
EV2245,HCP101056,1,1,62,7
EV2245,HCP101326,1,1,57,60
EV2245,HCP100930,0,0,0,0
EV2245,HCP102280,1,1,72,81
EV2245,HCP102373,0,0,0,0
EV2245,HCP100750,1,1,64,78
EV2245,HCP102323,0,0,0,0
EV2245,HCP102031,1,1,61,52
EV2245,HCP101941,1,0,0,0
EV2245,HCP102443,1,1,48,43
EV2245,HCP101392,1,1,75,70
EV2245,HCP100410,1,1,62,47
EV2245,HCP100783,1,1,58,57
EV2245,HCP101167,1,1,70,75
EV2245,HCP101508,1,1,60,69
EV2245,HCP101668,1,1,59,73
EV2245,HCP101684,1,1,79,38
EV2245,HCP101936,1,1,71,55
EV2245,HCP100753,1,0,0,0
EV2245,HCP101836,1,1,58,45
EV2245,HCP101475,0,0,0,0
EV2245,HCP101988,1,1,71,49
EV2245,HCP102480,1,1,57,67
EV2245,HCP102306,1,1,54,47
EV2245,HCP102241,1,1,61,76
EV2245,HCP100096,0,0,0,0
EV2245,HCP101660,1,1,50,35
EV2245,HCP100960,0,0,0,0
EV2245,HCP101814,1,1,63,69
EV2245,HCP100008,1,1,57,61
EV2245,HCP101439,1,1,63,41
EV2245,HCP101811,1,0,0,0
EV2246,HCP100103,1,1,61,46
EV2246,HCP100134,0,0,0,0
EV2246,HCP100856,1,1,51,33
EV2246,HCP101012,1,0,0,0
EV2246,HCP102177,0,0,0,0
EV2246,HCP100973,1,1,66,100
EV2246,HCP101308,1,0,0,0
EV2246,HCP100728,1,1,56,34
EV2246,HCP101398,0,0,0,0
EV2246,HCP100060,1,1,50,81
EV2246,HCP101211,1,1,67,42
EV2246,HCP101503,1,1,72,74
EV2246,HCP101877,1,1,51,54
EV2246,HCP102358,1,1,71,56
EV2246,HCP101339,0,0,0,0
EV2246,HCP101164,1,1,67,52
EV2246,HCP101601,0,0,0,0
EV2246,HCP100555,1,0,0,0
EV2246,HCP102366,1,1,73,74
EV2246,HCP100580,1,0,0,0
EV2246,HCP100804,0,0,0,0
EV2246,HCP100601,1,1,74,65
EV2246,HCP100962,1,1,66,40
EV2246,HCP101703,0,0,0,0
EV2246,HCP101653,1,1,69,58
EV2246,HCP100244,0,0,0,0
EV2246,HCP100450,1,1,59,33
