hcp_id,date,rep_calls,emails,samples,other_events
HCP102370,2026-02-01,0,5,0,0
HCP102370,2026-03-01,1,10,1,2
HCP102370,2026-04-01,0,6,0,1
HCP102370,2026-05-01,0,5,0,1
HCP102370,2026-06-01,2,0,3,1
HCP102370,2026-07-01,1,3,1,0
HCP102370,2026-08-01,1,4,4,0
HCP102371,2024-01-01,1,5,5,0
HCP102371,2024-02-01,0,8,0,0
HCP102371,2024-03-01,0,11,0,1
HCP102371,2024-04-01,1,3,1,1
HCP102371,2024-05-01,0,8,0,0
HCP102371,2024-06-01,1,3,4,0
HCP102371,2024-07-01,0,6,0,0
HCP102371,2024-08-01,4,6,9,0
HCP102371,2024-09-01,2,5,9,1
HCP102371,2024-10-01,1,4,4,0
HCP102371,2024-11-01,0,7,0,2
HCP102371,2024-12-01,2,7,4,0
HCP102371,2025-01-01,1,8,2,1
HCP102371,2025-02-01,2,8,3,0
HCP102371,2025-03-01,3,7,9,0
HCP102371,2025-04-01,1,7,2,1
HCP102371,2025-05-01,0,8,0,0
HCP102371,2025-06-01,1,7,1,0
HCP102371,2025-07-01,2,5,6,0
HCP102371,2025-08-01,2,13,8,3
HCP102371,2025-09-01,2,9,7,1
HCP102371,2025-10-01,1,9,2,0
HCP102371,2025-11-01,0,7,0,0
HCP102371,2025-12-01,0,5,0,0
HCP102371,2026-01-01,0,7,0,0
HCP102371,2026-02-01,2,8,2,0
HCP102371,2026-03-01,0,7,0,0
HCP102371,2026-04-01,0,4,0,3
HCP102371,2026-05-01,0,8,0,0
HCP102371,2026-06-01,1,7,4,0
HCP102371,2026-07-01,0,5,0,0
HCP102371,2026-08-01,0,8,0,0
HCP102372,2024-01-01,1,3,2,0
HCP102372,2024-02-01,0,1,0,0
HCP102372,2024-03-01,0,1,0,0
HCP102372,2024-04-01,0,0,0,0
HCP102372,2024-05-01,0,1,0,0
HCP102372,2024-06-01,0,1,0,0
HCP102372,2024-07-01,0,2,0,0
HCP102372,2024-08-01,0,2,0,0
HCP102372,2024-09-01,0,3,0,0
HCP102372,2024-10-01,0,2,0,0
HCP102372,2024-11-01,0,2,0,0
HCP102372,2024-12-01,0,0,0,0
HCP102372,2025-01-01,0,4,0,0
HCP102372,2025-02-01,1,1,1,0
HCP102372,2025-03-01,0,1,0,0
HCP102372,2025-04-01,0,1,0,0
HCP102372,2025-05-01,0,1,0,0
HCP102372,2025-06-01,0,3,0,0
HCP102372,2025-07-01,0,2,0,0
HCP102372,2025-08-01,0,1,0,0
HCP102372,2025-09-01,0,4,0,0
HCP102372,2025-10-01,0,0,0,0
HCP102372,2025-11-01,2,0,3,0
HCP102372,2025-12-01,0,1,0,0
HCP102372,2026-01-01,0,1,0,0
HCP102372,2026-02-01,2,4,4,0
HCP102372,2026-03-01,0,3,0,0
HCP102372,2026-04-01,2,4,2,1
HCP102372,2026-05-01,0,4,0,0
HCP102372,2026-06-01,1,2,1,0
HCP102372,2026-07-01,0,0,0,0
HCP102372,2026-08-01,1,0,0,0
HCP102373,2024-01-01,5,7,13,0
HCP102373,2024-02-01,2,0,2,0
HCP102373,2024-03-01,2,4,4,1
HCP102373,2024-04-01,3,2,4,0
HCP102373,2024-05-01,4,0,7,1
HCP102373,2024-06-01,3,4,4,1
HCP102373,2024-07-01,3,6,1,0
HCP102373,2024-08-01,0,1,0,1
HCP102373,2024-09-01,2,4,6,1
HCP102373,2024-10-01,2,6,4,0
HCP102373,2024-11-01,5,6,7,1
HCP102373,2024-12-01,1,3,2,0
HCP102373,2025-01-01,5,3,8,0
HCP102373,2025-02-01,1,5,3,0
HCP102373,2025-03-01,3,2,2,0
HCP102373,2025-04-01,3,3,1,1
HCP102373,2025-05-01,4,6,8,0
HCP102373,2025-06-01,7,1,3,1
HCP102373,2025-07-01,4,1,3,1
HCP102373,2025-08-01,1,5,0,0
HCP102373,2025-09-01,2,4,1,1
HCP102373,2025-10-01,2,4,1,0
HCP102373,2025-11-01,6,5,6,0
HCP102373,2025-12-01,6,1,6,1
HCP102373,2026-01-01,3,4,8,0
HCP102373,2026-02-01,5,4,8,0
HCP102373,2026-03-01,6,4,7,0
HCP102373,2026-04-01,4,4,10,1
HCP102373,2026-05-01,3,4,7,1
HCP102373,2026-06-01,7,5,6,0
HCP102373,2026-07-01,2,6,2,0
HCP102373,2026-08-01,2,2,8,0
HCP102374,2024-01-01,11,6,26,0
HCP102374,2024-02-01,15,4,46,0
HCP102374,2024-03-01,5,8,17,2
HCP102374,2024-04-01,10,5,30,0
HCP102374,2024-05-01,9,6,27,1
HCP102374,2024-06-01,9,7,23,1
HCP102374,2024-07-01,10,3,29,1
HCP102374,2024-08-01,5,5,15,0
HCP102374,2024-09-01,8,7,27,0
HCP102374,2024-10-01,12,9,28,0
HCP102374,2024-11-01,10,6,27,0
HCP102374,2024-12-01,11,8,26,0
HCP102374,2025-01-01,12,14,24,0
HCP102374,2025-02-01,12,3,32,0
HCP102374,2025-03-01,9,5,25,1
HCP102374,2025-04-01,11,2,30,0
HCP102374,2025-05-01,9,2,26,2
HCP102374,2025-06-01,13,10,32,3
HCP102374,2025-07-01,2,3,11,0
HCP102374,2025-08-01,8,9,20,1
HCP102374,2025-09-01,11,10,29,0
HCP102374,2025-10-01,6,10,11,2
HCP102374,2025-11-01,3,2,6,1
HCP102374,2025-12-01,9,5,33,1
HCP102374,2026-01-01,8,4,18,1
HCP102374,2026-02-01,9,6,22,1
HCP102374,2026-03-01,7,3,19,0
HCP102374,2026-04-01,10,8,24,0
HCP102374,2026-05-01,4,6,9,0
HCP102374,2026-06-01,6,5,15,0
HCP102374,2026-07-01,9,4,21,1
HCP102374,2026-08-01,5,4,12,2
HCP102375,2024-01-01,12,7,23,0
HCP102375,2024-02-01,7,3,17,2
HCP102375,2024-03-01,3,5,4,2
HCP102375,2024-04-01,13,2,34,2
HCP102375,2024-05-01,11,2,27,2
HCP102375,2024-06-01,11,2,30,1
HCP102375,2024-07-01,6,3,15,0
HCP102375,2024-08-01,11,5,18,2
HCP102375,2024-09-01,11,1,31,0
HCP102375,2024-10-01,12,2,24,0
HCP102375,2024-11-01,3,2,8,1
HCP102375,2024-12-01,7,2,16,1
HCP102375,2025-01-01,9,3,21,2
HCP102375,2025-02-01,17,6,34,0
HCP102375,2025-03-01,18,4,35,1
HCP102375,2025-04-01,6,1,14,0
HCP102375,2025-05-01,9,2,30,2
HCP102375,2025-06-01,10,1,16,1
HCP102375,2025-07-01,9,5,13,0
HCP102375,2025-08-01,12,5,21,0
HCP102375,2025-09-01,10,5,16,0
HCP102375,2025-10-01,13,9,30,0
HCP102375,2025-11-01,9,2,16,2
HCP102375,2025-12-01,6,3,13,0
HCP102375,2026-01-01,16,7,35,0
HCP102375,2026-02-01,8,6,13,0
HCP102375,2026-03-01,9,6,16,0
HCP102375,2026-04-01,9,7,20,0
HCP102375,2026-05-01,11,6,18,1
HCP102375,2026-06-01,9,5,16,2
HCP102375,2026-07-01,12,7,16,0
HCP102375,2026-08-01,13,7,25,4
HCP102376,2024-01-01,2,3,1,0
HCP102376,2024-02-01,0,7,0,3
HCP102376,2024-03-01,5,5,5,2
HCP102376,2024-04-01,4,3,3,1
HCP102376,2024-05-01,3,6,2,2
HCP102376,2024-06-01,1,2,1,0
HCP102376,2024-07-01,2,4,1,1
HCP102376,2024-08-01,2,11,1,5
HCP102376,2024-09-01,2,3,0,2
HCP102376,2024-10-01,0,5,0,0
HCP102376,2024-11-01,4,6,8,1
HCP102376,2024-12-01,2,2,3,0
HCP102376,2025-01-01,3,6,1,1
HCP102376,2025-02-01,6,3,7,0
HCP102376,2025-03-01,2,8,4,0
HCP102376,2025-04-01,4,6,1,0
HCP102376,2025-05-01,3,6,1,1
HCP102376,2025-06-01,1,4,0,0
HCP102376,2025-07-01,4,5,4,2
HCP102376,2025-08-01,2,5,4,0
HCP102376,2025-09-01,2,3,3,4
HCP102376,2025-10-01,2,6,1,0
HCP102376,2025-11-01,1,5,0,4
HCP102376,2025-12-01,0,4,0,0
HCP102376,2026-01-01,2,6,1,3
HCP102376,2026-02-01,4,6,4,1
HCP102376,2026-03-01,3,5,2,1
HCP102376,2026-04-01,3,9,3,0
HCP102376,2026-05-01,4,2,1,0
HCP102376,2026-06-01,5,3,6,0
HCP102376,2026-07-01,5,5,7,1
HCP102376,2026-08-01,6,6,3,1
HCP102377,2024-01-01,2,7,6,1
HCP102377,2024-02-01,0,2,0,1
HCP102377,2024-03-01,3,7,2,0
HCP102377,2024-04-01,0,6,0,0
HCP102377,2024-05-01,0,10,0,1
HCP102377,2024-06-01,1,8,1,0
HCP102377,2024-07-01,1,2,0,0
HCP102377,2024-08-01,2,5,4,0
HCP102377,2024-09-01,5,5,5,1
HCP102377,2024-10-01,0,6,0,0
HCP102377,2024-11-01,2,7,3,0
HCP102377,2024-12-01,3,3,4,0
HCP102377,2025-01-01,2,1,3,1
HCP102377,2025-02-01,3,8,2,0
HCP102377,2025-03-01,0,9,0,1
HCP102377,2025-04-01,3,6,3,0
HCP102377,2025-05-01,0,12,0,0
HCP102377,2025-06-01,2,7,5,0
HCP102377,2025-07-01,3,3,4,0
HCP102377,2025-08-01,6,8,5,0
HCP102377,2025-09-01,4,13,5,0
HCP102377,2025-10-01,1,9,0,0
HCP102377,2025-11-01,2,4,4,0
HCP102377,2025-12-01,1,4,4,1
HCP102377,2026-01-01,5,8,11,1
HCP102377,2026-02-01,4,6,5,0
HCP102377,2026-03-01,3,4,7,1
HCP102377,2026-04-01,0,2,0,2
HCP102377,2026-05-01,2,2,4,1
HCP102377,2026-06-01,5,4,8,0
HCP102377,2026-07-01,1,6,2,1
HCP102377,2026-08-01,2,3,3,0
HCP102378,2024-01-01,0,5,0,0
HCP102378,2024-02-01,2,7,12,0
HCP102378,2024-03-01,0,9,0,1
HCP102378,2024-04-01,2,4,8,1
HCP102378,2024-05-01,1,0,7,0
HCP102378,2024-06-01,0,5,0,0
HCP102378,2024-07-01,0,3,0,0
HCP102378,2024-08-01,2,3,9,0
HCP102378,2024-09-01,1,3,1,1
HCP102378,2024-10-01,0,6,0,0
HCP102378,2024-11-01,0,5,0,2
HCP102378,2024-12-01,1,7,3,1
HCP102378,2025-01-01,1,3,5,1
HCP102378,2025-02-01,0,3,0,1
HCP102378,2025-03-01,1,4,6,0
HCP102378,2025-04-01,0,3,0,0
HCP102378,2025-05-01,0,4,0,0
HCP102378,2025-06-01,3,6,9,0
HCP102378,2025-07-01,2,3,3,0
HCP102378,2025-08-01,1,1,2,0
HCP102378,2025-09-01,0,3,0,0
HCP102378,2025-10-01,0,9,0,0
HCP102378,2025-11-01,0,9,0,0
HCP102378,2025-12-01,1,4,2,0
HCP102378,2026-01-01,1,5,2,1
HCP102378,2026-02-01,0,2,0,0
HCP102378,2026-03-01,1,8,4,2
HCP102378,2026-04-01,2,1,3,0
HCP102378,2026-05-01,1,3,4,2
HCP102378,2026-06-01,0,6,0,0
HCP102378,2026-07-01,0,4,0,0
HCP102378,2026-08-01,0,4,0,0
HCP102379,2024-01-01,1,3,3,0
HCP102379,2024-02-01,3,4,0,0
HCP102379,2024-03-01,2,2,2,1
HCP102379,2024-04-01,0,3,0,0
HCP102379,2024-05-01,3,2,1,0
HCP102379,2024-06-01,1,3,3,0
HCP102379,2024-07-01,3,4,2,0
HCP102379,2024-08-01,1,1,0,0
HCP102379,2024-09-01,1,2,1,0
HCP102379,2024-10-01,0,3,0,1
HCP102379,2024-11-01,2,8,1,1
HCP102379,2024-12-01,1,0,0,1
HCP102379,2025-01-01,0,7,0,0
HCP102379,2025-02-01,0,4,0,0
HCP102379,2025-03-01,3,6,3,1
HCP102379,2025-04-01,2,5,2,0
HCP102379,2025-05-01,1,4,2,1
HCP102379,2025-06-01,1,5,1,1
HCP102379,2025-07-01,2,3,2,1
HCP102379,2025-08-01,0,2,0,1
HCP102379,2025-09-01,2,1,1,1
HCP102379,2025-10-01,1,3,1,0
HCP102379,2025-11-01,3,3,0,0
HCP102379,2025-12-01,0,6,0,2
HCP102379,2026-01-01,2,3,1,0
HCP102379,2026-02-01,3,2,2,0
HCP102379,2026-03-01,0,5,0,1
HCP102379,2026-04-01,1,1,0,1
HCP102379,2026-05-01,1,4,0,1
HCP102379,2026-06-01,1,4,0,2
HCP102379,2026-07-01,1,7,0,0
HCP102379,2026-08-01,1,4,0,1
HCP102380,2024-01-01,1,4,0,0
HCP102380,2024-02-01,4,13,1,0
HCP102380,2024-03-01,2,3,1,0
HCP102380,2024-04-01,3,4,1,0
HCP102380,2024-05-01,0,2,0,1
HCP102380,2024-06-01,2,6,4,0
HCP102380,2024-07-01,1,6,1,1
HCP102380,2024-08-01,1,2,1,0
HCP102380,2024-09-01,0,6,0,0
HCP102380,2024-10-01,0,9,0,1
HCP102380,2024-11-01,1,7,1,0
HCP102380,2024-12-01,1,5,2,0
HCP102380,2025-01-01,1,7,3,0
HCP102380,2025-02-01,2,6,2,0
HCP102380,2025-03-01,1,7,1,0
HCP102380,2025-04-01,2,5,5,0
HCP102380,2025-05-01,0,4,0,0
HCP102380,2025-06-01,2,6,5,1
HCP102380,2025-07-01,1,5,1,1
HCP102380,2025-08-01,1,4,2,0
HCP102380,2025-09-01,0,4,0,0
HCP102380,2025-10-01,0,6,0,1
HCP102380,2025-11-01,1,13,1,1
HCP102380,2025-12-01,0,3,0,1
HCP102380,2026-01-01,1,6,2,0
HCP102380,2026-02-01,1,5,0,0
HCP102380,2026-03-01,1,8,0,1
HCP102380,2026-04-01,0,4,0,0
HCP102380,2026-05-01,5,6,5,0
HCP102380,2026-06-01,1,5,3,0
HCP102380,2026-07-01,2,5,1,0
HCP102380,2026-08-01,0,6,0,1
HCP102381,2024-01-01,3,2,9,2
HCP102381,2024-02-01,6,5,16,0
HCP102381,2024-03-01,3,10,7,1
HCP102381,2024-04-01,10,5,34,0
HCP102381,2024-05-01,2,4,8,1
HCP102381,2024-06-01,6,5,20,0
HCP102381,2024-07-01,5,3,10,2
HCP102381,2024-08-01,3,4,12,0
HCP102381,2024-09-01,5,3,17,0
HCP102381,2024-10-01,14,6,35,1
HCP102381,2024-11-01,6,1,19,0
HCP102381,2024-12-01,13,3,47,0
HCP102381,2025-01-01,9,8,22,0
HCP102381,2025-02-01,1,2,3,0
HCP102381,2025-03-01,14,5,48,1
HCP102381,2025-04-01,9,10,30,1
HCP102381,2025-05-01,6,2,18,0
HCP102381,2025-06-01,5,4,16,0
HCP102381,2025-07-01,4,3,8,2
HCP102381,2025-08-01,10,5,32,0
HCP102381,2025-09-01,7,8,27,2
HCP102381,2025-10-01,12,2,27,0
HCP102381,2025-11-01,7,9,21,0
HCP102381,2025-12-01,5,3,19,1
HCP102381,2026-01-01,13,5,30,2
HCP102381,2026-02-01,5,2,19,2
HCP102381,2026-03-01,6,4,20,1
HCP102381,2026-04-01,6,8,21,1
HCP102381,2026-05-01,8,3,17,2
HCP102381,2026-06-01,7,6,19,1
HCP102381,2026-07-01,6,5,11,1
HCP102381,2026-08-01,7,8,21,2
HCP102382,2024-01-01,1,5,5,1
HCP102382,2024-02-01,1,8,2,0
HCP102382,2024-03-01,1,8,2,1
HCP102382,2024-04-01,2,8,4,1
HCP102382,2024-05-01,2,6,6,0
HCP102382,2024-06-01,3,4,5,2
HCP102382,2024-07-01,2,7,4,1
HCP102382,2024-08-01,1,5,5,0
HCP102382,2024-09-01,2,9,9,0
HCP102382,2024-10-01,0,5,0,1
HCP102382,2024-11-01,1,4,3,3
HCP102382,2024-12-01,2,2,6,0
HCP102382,2025-01-01,0,6,0,1
HCP102382,2025-02-01,2,6,6,0
HCP102382,2025-03-01,4,5,12,0
HCP102382,2025-04-01,0,4,0,0
HCP102382,2025-05-01,1,6,6,0
HCP102382,2025-06-01,1,4,4,2
HCP102382,2025-07-01,2,7,3,0
HCP102382,2025-08-01,0,7,0,0
HCP102382,2025-09-01,5,2,11,1
HCP102382,2025-10-01,3,7,3,0
HCP102382,2025-11-01,2,10,8,1
HCP102382,2025-12-01,2,8,4,0
HCP102382,2026-01-01,5,10,12,0
HCP102382,2026-02-01,0,6,0,1
HCP102382,2026-03-01,0,7,0,0
HCP102382,2026-04-01,2,11,5,1
HCP102382,2026-05-01,5,3,12,0
HCP102382,2026-06-01,2,6,2,1
HCP102382,2026-07-01,2,7,6,0
HCP102382,2026-08-01,2,5,3,0
HCP102383,2024-01-01,0,3,0,0
HCP102383,2024-02-01,0,5,0,1
HCP102383,2024-03-01,5,5,8,0
HCP102383,2024-04-01,1,6,0,0
HCP102383,2024-05-01,2,6,5,1
HCP102383,2024-06-01,3,6,3,0
HCP102383,2024-07-01,1,5,4,0
HCP102383,2024-08-01,3,5,1,0
HCP102383,2024-09-01,5,7,8,0
HCP102383,2024-10-01,3,6,2,0
HCP102383,2024-11-01,2,1,2,1
HCP102383,2024-12-01,0,2,0,0
HCP102383,2025-01-01,2,6,3,0
HCP102383,2025-02-01,2,11,2,1
HCP102383,2025-03-01,1,5,1,1
HCP102383,2025-04-01,1,8,1,0
HCP102383,2025-05-01,1,5,1,1
HCP102383,2025-06-01,2,10,2,0
HCP102383,2025-07-01,3,6,2,0
HCP102383,2025-08-01,2,2,2,0
HCP102383,2025-09-01,0,6,0,1
HCP102383,2025-10-01,1,9,3,0
HCP102383,2025-11-01,3,5,6,3
HCP102383,2025-12-01,0,8,0,1
HCP102383,2026-01-01,4,3,8,0
HCP102383,2026-02-01,2,5,4,0
HCP102383,2026-03-01,0,5,0,0
HCP102383,2026-04-01,4,5,18,0
HCP102383,2026-05-01,2,5,5,0
HCP102383,2026-06-01,2,3,1,0
HCP102383,2026-07-01,0,8,0,0
HCP102383,2026-08-01,3,5,7,1
HCP102384,2024-01-01,1,5,3,1
HCP102384,2024-02-01,1,7,2,1
HCP102384,2024-03-01,1,4,2,1
HCP102384,2024-04-01,1,6,1,0
HCP102384,2024-05-01,0,6,0,1
HCP102384,2024-06-01,0,1,0,0
HCP102384,2024-07-01,0,4,0,0
HCP102384,2024-08-01,1,5,2,0
HCP102384,2024-09-01,1,4,4,0
HCP102384,2024-10-01,2,5,5,1
HCP102384,2024-11-01,1,6,3,0
HCP102384,2024-12-01,0,4,0,1
HCP102384,2025-01-01,1,6,2,0
HCP102384,2025-02-01,0,5,0,0
HCP102384,2025-03-01,1,4,2,0
HCP102384,2025-04-01,1,4,4,3
HCP102384,2025-05-01,0,4,0,1
HCP102384,2025-06-01,0,8,0,1
HCP102384,2025-07-01,0,3,0,1
HCP102384,2025-08-01,0,4,0,0
HCP102384,2025-09-01,0,5,0,1
HCP102384,2025-10-01,0,2,0,0
HCP102384,2025-11-01,1,5,2,0
HCP102384,2025-12-01,2,7,2,0
HCP102384,2026-01-01,1,8,2,0
HCP102384,2026-02-01,3,6,12,0
HCP102384,2026-03-01,3,3,10,0
HCP102384,2026-04-01,1,6,1,1
HCP102384,2026-05-01,0,6,0,0
HCP102384,2026-06-01,0,4,0,0
HCP102384,2026-07-01,1,1,4,0
HCP102384,2026-08-01,1,7,6,0
HCP102385,2024-01-01,3,5,8,2
HCP102385,2024-02-01,4,16,13,0
HCP102385,2024-03-01,8,7,17,0
HCP102385,2024-04-01,5,5,18,2
HCP102385,2024-05-01,5,12,14,1
HCP102385,2024-06-01,6,3,21,0
HCP102385,2024-07-01,3,4,7,0
HCP102385,2024-08-01,7,9,21,1
HCP102385,2024-09-01,10,5,26,1
HCP102385,2024-10-01,3,9,12,1
HCP102385,2024-11-01,3,6,12,2
HCP102385,2024-12-01,3,7,9,1
HCP102385,2025-01-01,7,11,28,1
HCP102385,2025-02-01,0,8,0,1
HCP102385,2025-03-01,6,5,12,1
HCP102385,2025-04-01,9,3,10,2
HCP102385,2025-05-01,4,10,10,3
HCP102385,2025-06-01,7,5,13,1
HCP102385,2025-07-01,4,6,7,1
HCP102385,2025-08-01,9,6,19,0
HCP102385,2025-09-01,4,6,9,1
HCP102385,2025-10-01,4,5,13,0
HCP102385,2025-11-01,5,11,12,0
HCP102385,2025-12-01,1,10,3,1
HCP102385,2026-01-01,11,13,29,2
HCP102385,2026-02-01,7,10,14,1
HCP102385,2026-03-01,8,6,18,1
HCP102385,2026-04-01,7,4,11,1
HCP102385,2026-05-01,2,8,5,1
HCP102385,2026-06-01,3,10,7,1
HCP102385,2026-07-01,6,6,23,0
HCP102385,2026-08-01,10,5,32,0
HCP102386,2024-01-01,4,6,4,0
HCP102386,2024-02-01,1,3,1,0
HCP102386,2024-03-01,0,6,0,2
HCP102386,2024-04-01,1,5,3,0
HCP102386,2024-05-01,3,4,1,1
HCP102386,2024-06-01,1,1,2,0
HCP102386,2024-07-01,1,4,1,0
HCP102386,2024-08-01,1,4,5,0
HCP102386,2024-09-01,4,7,6,0
HCP102386,2024-10-01,2,4,4,0
HCP102386,2024-11-01,3,3,5,0
HCP102386,2024-12-01,0,3,0,1
HCP102386,2025-01-01,4,9,6,0
HCP102386,2025-02-01,5,3,3,0
HCP102386,2025-03-01,2,1,2,0
HCP102386,2025-04-01,0,2,0,0
HCP102386,2025-05-01,1,2,2,1
HCP102386,2025-06-01,5,4,9,0
HCP102386,2025-07-01,0,5,0,1
HCP102386,2025-08-01,4,4,10,2
HCP102386,2025-09-01,3,6,3,0
HCP102386,2025-10-01,2,4,1,0
HCP102386,2025-11-01,3,2,5,0
HCP102386,2025-12-01,4,3,5,0
HCP102386,2026-01-01,2,3,2,1
HCP102386,2026-02-01,1,3,2,0
HCP102386,2026-03-01,1,1,2,1
HCP102386,2026-04-01,2,3,1,0
HCP102386,2026-05-01,2,4,6,0
HCP102386,2026-06-01,2,3,2,0
HCP102386,2026-07-01,0,4,0,1
HCP102386,2026-08-01,4,6,7,1
HCP102387,2024-01-01,0,1,0,0
HCP102387,2024-02-01,0,2,0,1
HCP102387,2024-03-01,0,4,0,0
HCP102387,2024-04-01,0,6,0,0
HCP102387,2024-05-01,0,2,0,0
HCP102387,2024-06-01,0,2,0,0
HCP102387,2024-07-01,0,1,0,0
HCP102387,2024-08-01,0,2,0,0
HCP102387,2024-09-01,0,4,0,0
HCP102387,2024-10-01,0,1,0,0
HCP102387,2024-11-01,0,0,0,0
HCP102387,2024-12-01,0,2,0,0
HCP102387,2025-01-01,0,3,0,0
HCP102387,2025-02-01,0,1,0,0
HCP102387,2025-03-01,0,1,0,0
HCP102387,2025-04-01,0,3,0,1
HCP102387,2025-05-01,0,1,0,0
HCP102387,2025-06-01,0,0,0,0
HCP102387,2025-07-01,0,2,0,0
HCP102387,2025-08-01,1,2,1,1
HCP102387,2025-09-01,0,2,0,0
HCP102387,2025-10-01,0,1,0,1
HCP102387,2025-11-01,0,2,0,0
HCP102387,2025-12-01,0,3,0,0
HCP102387,2026-01-01,0,2,0,0
HCP102387,2026-02-01,1,2,3,0
HCP102387,2026-03-01,0,4,0,0
HCP102387,2026-04-01,0,2,0,0
HCP102387,2026-05-01,0,4,0,0
HCP102387,2026-06-01,0,5,0,0
HCP102387,2026-07-01,0,0,0,0
HCP102387,2026-08-01,0,1,0,0
HCP102388,2024-01-01,0,5,0,0
HCP102388,2024-02-01,0,4,0,1
HCP102388,2024-03-01,2,3,7,2
HCP102388,2024-04-01,1,2,4,1
HCP102388,2024-05-01,0,5,0,1
HCP102388,2024-06-01,0,7,0,0
HCP102388,2024-07-01,0,4,0,2
HCP102388,2024-08-01,1,4,2,0
HCP102388,2024-09-01,0,2,0,1
HCP102388,2024-10-01,0,3,0,0
HCP102388,2024-11-01,1,6,1,0
HCP102388,2024-12-01,0,9,0,0
HCP102388,2025-01-01,0,6,0,3
HCP102388,2025-02-01,1,2,2,1
HCP102388,2025-03-01,0,8,0,0
HCP102388,2025-04-01,0,5,0,0
HCP102388,2025-05-01,1,5,3,1
HCP102388,2025-06-01,2,2,5,0
HCP102388,2025-07-01,0,4,0,0
HCP102388,2025-08-01,1,3,1,0
HCP102388,2025-09-01,1,2,0,0
HCP102388,2025-10-01,1,2,1,1
HCP102388,2025-11-01,1,6,1,0
HCP102388,2025-12-01,0,3,0,0
HCP102388,2026-01-01,3,3,9,2
HCP102388,2026-02-01,0,4,0,1
HCP102388,2026-03-01,0,5,0,0
HCP102388,2026-04-01,0,3,0,1
HCP102388,2026-05-01,0,4,0,1
HCP102388,2026-06-01,0,2,0,0
HCP102388,2026-07-01,1,4,1,0
HCP102388,2026-08-01,2,3,2,0
HCP102389,2024-01-01,13,6,21,1
HCP102389,2024-02-01,14,8,31,0
HCP102389,2024-03-01,15,14,27,0
HCP102389,2024-04-01,17,6,34,1
HCP102389,2024-05-01,15,7,26,0
HCP102389,2024-06-01,17,6,41,1
HCP102389,2024-07-01,20,4,39,1
HCP102389,2024-08-01,17,3,38,1
HCP102389,2024-09-01,22,4,40,0
HCP102389,2024-10-01,15,8,36,2
HCP102389,2024-11-01,7,2,15,0
HCP102389,2024-12-01,24,3,47,0
HCP102389,2025-01-01,14,6,30,0
HCP102389,2025-02-01,12,5,22,0
HCP102389,2025-03-01,19,5,33,2
HCP102389,2025-04-01,10,5,20,0
HCP102389,2025-05-01,25,3,50,0
HCP102389,2025-06-01,12,5,32,0
HCP102389,2025-07-01,13,6,23,1
HCP102389,2025-08-01,14,8,25,0
HCP102389,2025-09-01,19,11,29,1
HCP102389,2025-10-01,17,9,26,1
HCP102389,2025-11-01,15,8,24,0
HCP102389,2025-12-01,12,3,25,2
HCP102389,2026-01-01,17,7,29,1
HCP102389,2026-02-01,20,5,40,0
HCP102389,2026-03-01,15,9,39,0
HCP102389,2026-04-01,14,4,24,0
HCP102389,2026-05-01,16,2,30,1
HCP102389,2026-06-01,10,6,23,0
HCP102389,2026-07-01,18,7,41,0
HCP102389,2026-08-01,14,4,31,0
HCP102390,2024-01-01,1,4,0,0
HCP102390,2024-02-01,2,4,3,2
HCP102390,2024-03-01,1,3,1,0
HCP102390,2024-04-01,0,0,0,0
HCP102390,2024-05-01,1,6,1,0
HCP102390,2024-06-01,2,4,4,0
HCP102390,2024-07-01,2,3,2,1
HCP102390,2024-08-01,1,5,3,0
HCP102390,2024-09-01,3,6,3,0
HCP102390,2024-10-01,1,8,2,0
HCP102390,2024-11-01,1,6,1,0
HCP102390,2024-12-01,1,3,1,0
HCP102390,2025-01-01,5,6,9,0
HCP102390,2025-02-01,0,10,0,0
HCP102390,2025-03-01,1,7,1,0
HCP102390,2025-04-01,1,5,0,0
HCP102390,2025-05-01,0,7,0,1
HCP102390,2025-06-01,0,4,0,0
HCP102390,2025-07-01,3,5,0,2
HCP102390,2025-08-01,0,3,0,1
HCP102390,2025-09-01,2,5,1,1
HCP102390,2025-10-01,6,7,9,0
HCP102390,2025-11-01,0,10,0,0
HCP102390,2025-12-01,2,6,1,0
HCP102390,2026-01-01,0,7,0,0
HCP102390,2026-02-01,0,6,0,0
HCP102390,2026-03-01,2,7,3,0
HCP102390,2026-04-01,0,4,0,0
HCP102390,2026-05-01,0,7,0,0
HCP102390,2026-06-01,3,11,4,1
HCP102390,2026-07-01,1,3,3,0
HCP102390,2026-08-01,1,7,1,1
HCP102391,2024-01-01,6,5,23,1
HCP102391,2024-02-01,4,5,16,0
HCP102391,2024-03-01,7,5,18,0
HCP102391,2024-04-01,7,6,14,0
HCP102391,2024-05-01,4,5,14,1
HCP102391,2024-06-01,2,4,5,0
HCP102391,2024-07-01,6,2,23,1
HCP102391,2024-08-01,6,3,11,1
HCP102391,2024-09-01,2,5,1,0
HCP102391,2024-10-01,4,10,6,0
HCP102391,2024-11-01,8,8,30,0
HCP102391,2024-12-01,7,6,17,0
HCP102391,2025-01-01,3,6,8,1
HCP102391,2025-02-01,5,3,17,1
HCP102391,2025-03-01,3,4,11,1
HCP102391,2025-04-01,4,4,9,0
HCP102391,2025-05-01,3,7,7,2
HCP102391,2025-06-01,5,10,15,0
