master_hcp_id,event_id,event_date,group,exclusion_reason,contaminated
HCP101462,EV2214,2026-01-07,control_candidate,,False
HCP101464,EV2214,2026-01-07,treatment,,False
HCP102003,EV2214,2026-01-07,control_candidate,,False
HCP100519,EV2214,2026-01-07,control_candidate,,False
HCP100530,EV2214,2026-01-07,treatment,,False
HCP100759,EV2214,2026-01-07,treatment,,False
HCP101934,EV2214,2026-01-07,treatment,,False
HCP100173,EV2214,2026-01-07,control_candidate,,False
HCP102043,EV2214,2026-01-07,treatment,,False
HCP101566,EV2214,2026-01-07,control_candidate,,False
HCP101219,EV2214,2026-01-07,excluded,insufficient_pre_event_rx_history,False
HCP102499,EV2214,2026-01-07,control_candidate,,False
HCP101343,EV2214,2026-01-07,control_candidate,,False
HCP100814,EV2214,2026-01-07,control_candidate,,False
HCP102154,EV2214,2026-01-07,treatment,,False
HCP100793,EV2214,2026-01-07,control_candidate,,False
HCP100952,EV2214,2026-01-07,control_candidate,,False
HCP101207,EV2214,2026-01-07,treatment,,False
HCP100495,EV2214,2026-01-07,control_candidate,,False
HCP101536,EV2214,2026-01-07,control_candidate,,False
HCP101985,EV2214,2026-01-07,control_candidate,,False
HCP100245,EV2214,2026-01-07,control_candidate,,False
HCP102262,EV2214,2026-01-07,control_candidate,,False
HCP101218,EV2214,2026-01-07,excluded,contaminated_overlapping_exposure,True
HCP100574,EV2214,2026-01-07,control_candidate,,False
HCP101549,EV2214,2026-01-07,control_candidate,,False
HCP100516,EV2214,2026-01-07,control_candidate,,False
HCP102272,EV2214,2026-01-07,control_candidate,,False
HCP100131,EV2214,2026-01-07,control_candidate,,False
HCP102166,EV2214,2026-01-07,control_candidate,,False
HCP101150,EV2214,2026-01-07,treatment,,False
HCP101429,EV2214,2026-01-07,excluded,insufficient_pre_event_rx_history,False
HCP100900,EV2214,2026-01-07,control_candidate,,False
HCP102186,EV2214,2026-01-07,treatment,,False
HCP101678,EV2215,2026-01-10,excluded,insufficient_pre_event_rx_history,False
HCP101157,EV2215,2026-01-10,control_candidate,,False
HCP101011,EV2215,2026-01-10,control_candidate,,False
HCP100983,EV2215,2026-01-10,control_candidate,,False
HCP100091,EV2215,2026-01-10,control_candidate,,False
HCP101449,EV2215,2026-01-10,control_candidate,,False
HCP100928,EV2215,2026-01-10,control_candidate,,False
HCP100512,EV2215,2026-01-10,excluded,contaminated_overlapping_exposure,True
HCP101792,EV2215,2026-01-10,control_candidate,,False
HCP101842,EV2215,2026-01-10,control_candidate,,False
HCP101293,EV2215,2026-01-10,excluded,contaminated_overlapping_exposure,True
HCP101106,EV2215,2026-01-10,control_candidate,,False
HCP102084,EV2215,2026-01-10,excluded,contaminated_overlapping_exposure,True
HCP100800,EV2215,2026-01-10,control_candidate,,False
HCP101870,EV2215,2026-01-10,control_candidate,,False
HCP100855,EV2215,2026-01-10,excluded,insufficient_pre_event_rx_history,False
HCP102332,EV2215,2026-01-10,excluded,insufficient_pre_event_rx_history,False
HCP102037,EV2215,2026-01-10,control_candidate,,False
HCP101743,EV2215,2026-01-10,control_candidate,,False
HCP101824,EV2215,2026-01-10,control_candidate,,False
HCP102111,EV2215,2026-01-10,control_candidate,,False
HCP102413,EV2215,2026-01-10,control_candidate,,False
HCP101644,EV2215,2026-01-10,excluded,insufficient_pre_event_rx_history,False
HCP100454,EV2215,2026-01-10,control_candidate,,False
HCP100165,EV2215,2026-01-10,control_candidate,,False
HCP101356,EV2215,2026-01-10,control_candidate,,False
HCP101422,EV2215,2026-01-10,control_candidate,,False
HCP100468,EV2215,2026-01-10,control_candidate,,False
HCP100148,EV2215,2026-01-10,control_candidate,,False
HCP101173,EV2215,2026-01-10,control_candidate,,False
HCP102463,EV2215,2026-01-10,control_candidate,,False
HCP102023,EV2215,2026-01-10,control_candidate,,False
HCP100612,EV2215,2026-01-10,control_candidate,,False
HCP100705,EV2215,2026-01-10,control_candidate,,False
HCP100527,EV2215,2026-01-10,control_candidate,,False
HCP101628,EV2215,2026-01-10,control_candidate,,False
HCP101907,EV2215,2026-01-10,control_candidate,,False
HCP101404,EV2215,2026-01-10,control_candidate,,False
HCP101537,EV2215,2026-01-10,treatment,,False
HCP101871,EV2215,2026-01-10,control_candidate,,False
HCP100221,EV2215,2026-01-10,treatment,,False
HCP101531,EV2215,2026-01-10,treatment,,False
HCP100462,EV2216,2026-01-12,control_candidate,,False
HCP101731,EV2216,2026-01-12,control_candidate,,False
HCP101187,EV2216,2026-01-12,control_candidate,,False
HCP101039,EV2216,2026-01-12,control_candidate,,False
HCP100664,EV2216,2026-01-12,control_candidate,,False
HCP101816,EV2216,2026-01-12,control_candidate,,False
HCP102004,EV2216,2026-01-12,control_candidate,,False
HCP102453,EV2216,2026-01-12,control_candidate,,False
HCP100517,EV2216,2026-01-12,treatment,,False
HCP100307,EV2216,2026-01-12,control_candidate,,False
HCP101751,EV2216,2026-01-12,control_candidate,,False
HCP100977,EV2216,2026-01-12,control_candidate,,False
HCP101944,EV2216,2026-01-12,control_candidate,,False
HCP100290,EV2216,2026-01-12,control_candidate,,False
HCP100606,EV2216,2026-01-12,control_candidate,,False
HCP101586,EV2216,2026-01-12,control_candidate,,False
HCP100500,EV2216,2026-01-12,excluded,contaminated_overlapping_exposure,True
HCP101915,EV2216,2026-01-12,excluded,insufficient_pre_event_rx_history,False
HCP102167,EV2216,2026-01-12,control_candidate,,False
HCP102211,EV2216,2026-01-12,control_candidate,,False
HCP102304,EV2216,2026-01-12,treatment,,False
HCP102375,EV2216,2026-01-12,control_candidate,,False
HCP102055,EV2216,2026-01-12,control_candidate,,False
HCP100617,EV2216,2026-01-12,control_candidate,,False
HCP100855,EV2216,2026-01-12,control_candidate,,False
HCP101898,EV2216,2026-01-12,control_candidate,,False
HCP102300,EV2216,2026-01-12,treatment,,False
HCP102053,EV2216,2026-01-12,control_candidate,,False
HCP100088,EV2216,2026-01-12,excluded,contaminated_overlapping_exposure,True
HCP102443,EV2216,2026-01-12,control_candidate,,False
HCP101919,EV2216,2026-01-12,control_candidate,,False
HCP101108,EV2216,2026-01-12,control_candidate,,False
HCP101640,EV2216,2026-01-12,control_candidate,,False
HCP101007,EV2216,2026-01-12,control_candidate,,False
HCP102138,EV2216,2026-01-12,treatment,,False
HCP101257,EV2216,2026-01-12,control_candidate,,False
HCP101089,EV2216,2026-01-12,excluded,contaminated_overlapping_exposure,True
HCP100929,EV2216,2026-01-12,control_candidate,,False
HCP101754,EV2216,2026-01-12,excluded,contaminated_overlapping_exposure,True
HCP101484,EV2216,2026-01-12,control_candidate,,False
HCP100093,EV2216,2026-01-12,control_candidate,,False
HCP101259,EV2216,2026-01-12,control_candidate,,False
HCP101928,EV2216,2026-01-12,treatment,,False
HCP100757,EV2216,2026-01-12,control_candidate,,False
HCP101721,EV2216,2026-01-12,control_candidate,,False
HCP100561,EV2216,2026-01-12,treatment,,False
HCP102179,EV2216,2026-01-12,treatment,,False
HCP102003,EV2216,2026-01-12,control_candidate,,False
HCP101220,EV2216,2026-01-12,control_candidate,,False
HCP100059,EV2216,2026-01-12,treatment,,False
HCP101618,EV2216,2026-01-12,control_candidate,,False
HCP101796,EV2216,2026-01-12,control_candidate,,False
HCP100152,EV2216,2026-01-12,control_candidate,,False
HCP102176,EV2216,2026-01-12,control_candidate,,False
HCP102367,EV2216,2026-01-12,control_candidate,,False
HCP100777,EV2216,2026-01-12,control_candidate,,False
HCP100986,EV2216,2026-01-12,control_candidate,,False
HCP101602,EV2216,2026-01-12,control_candidate,,False
HCP100050,EV2217,2026-01-13,control_candidate,,False
HCP100576,EV2217,2026-01-13,control_candidate,,False
HCP101141,EV2217,2026-01-13,treatment,,False
HCP100531,EV2217,2026-01-13,control_candidate,,False
HCP102434,EV2217,2026-01-13,control_candidate,,False
HCP101355,EV2217,2026-01-13,treatment,,False
HCP101157,EV2217,2026-01-13,control_candidate,,False
HCP100983,EV2217,2026-01-13,control_candidate,,False
HCP101836,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP100912,EV2217,2026-01-13,control_candidate,,False
HCP101092,EV2217,2026-01-13,treatment,,False
HCP100783,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP102101,EV2217,2026-01-13,control_candidate,,False
HCP102238,EV2217,2026-01-13,control_candidate,,False
HCP101354,EV2217,2026-01-13,control_candidate,,False
HCP100920,EV2217,2026-01-13,control_candidate,,False
HCP101242,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP100227,EV2217,2026-01-13,control_candidate,,False
HCP101513,EV2217,2026-01-13,excluded,contaminated_overlapping_exposure,True
HCP100655,EV2217,2026-01-13,control_candidate,,False
HCP100207,EV2217,2026-01-13,control_candidate,,False
HCP102168,EV2217,2026-01-13,control_candidate,,False
HCP101202,EV2217,2026-01-13,treatment,,False
HCP101632,EV2217,2026-01-13,control_candidate,,False
HCP101743,EV2217,2026-01-13,control_candidate,,False
HCP100028,EV2217,2026-01-13,control_candidate,,False
HCP101356,EV2217,2026-01-13,excluded,contaminated_overlapping_exposure,True
HCP101542,EV2217,2026-01-13,control_candidate,,False
HCP101288,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP101878,EV2217,2026-01-13,excluded,contaminated_overlapping_exposure,True
HCP101811,EV2217,2026-01-13,excluded,contaminated_overlapping_exposure,True
HCP100167,EV2217,2026-01-13,treatment,,False
HCP100283,EV2217,2026-01-13,control_candidate,,False
HCP100066,EV2217,2026-01-13,control_candidate,,False
HCP102463,EV2217,2026-01-13,treatment,,False
HCP100684,EV2217,2026-01-13,control_candidate,,False
HCP101120,EV2217,2026-01-13,control_candidate,,False
HCP100748,EV2217,2026-01-13,control_candidate,,False
HCP101641,EV2217,2026-01-13,control_candidate,,False
HCP102213,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP100308,EV2217,2026-01-13,control_candidate,,False
HCP100469,EV2217,2026-01-13,treatment,,False
HCP100352,EV2217,2026-01-13,control_candidate,,False
HCP101515,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP101778,EV2217,2026-01-13,control_candidate,,False
HCP101871,EV2217,2026-01-13,excluded,contaminated_overlapping_exposure,True
HCP102172,EV2217,2026-01-13,control_candidate,,False
HCP100401,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP101970,EV2217,2026-01-13,excluded,insufficient_pre_event_rx_history,False
HCP100511,EV2217,2026-01-13,control_candidate,,False
HCP102280,EV2218,2026-01-19,control_candidate,,False
HCP100907,EV2218,2026-01-19,treatment,,False
HCP101187,EV2218,2026-01-19,excluded,contaminated_overlapping_exposure,True
HCP101109,EV2218,2026-01-19,control_candidate,,False
HCP101438,EV2218,2026-01-19,excluded,insufficient_pre_event_rx_history,False
HCP100955,EV2218,2026-01-19,control_candidate,,False
HCP101647,EV2218,2026-01-19,control_candidate,,False
HCP101835,EV2218,2026-01-19,control_candidate,,False
HCP101146,EV2218,2026-01-19,control_candidate,,False
HCP100872,EV2218,2026-01-19,control_candidate,,False
HCP102129,EV2218,2026-01-19,control_candidate,,False
HCP101836,EV2218,2026-01-19,control_candidate,,False
HCP100846,EV2218,2026-01-19,control_candidate,,False
HCP100968,EV2218,2026-01-19,control_candidate,,False
HCP100783,EV2218,2026-01-19,control_candidate,,False
HCP101526,EV2218,2026-01-19,control_candidate,,False
HCP100290,EV2218,2026-01-19,control_candidate,,False
HCP101248,EV2218,2026-01-19,control_candidate,,False
HCP102341,EV2218,2026-01-19,control_candidate,,False
HCP101483,EV2218,2026-01-19,control_candidate,,False
HCP101583,EV2218,2026-01-19,control_candidate,,False
HCP101513,EV2218,2026-01-19,control_candidate,,False
HCP100694,EV2218,2026-01-19,control_candidate,,False
HCP102489,EV2218,2026-01-19,control_candidate,,False
HCP101776,EV2218,2026-01-19,control_candidate,,False
HCP100198,EV2218,2026-01-19,treatment,,False
HCP101078,EV2218,2026-01-19,control_candidate,,False
HCP100222,EV2218,2026-01-19,treatment,,False
HCP101856,EV2218,2026-01-19,control_candidate,,False
HCP100394,EV2218,2026-01-19,control_candidate,,False
HCP101287,EV2218,2026-01-19,control_candidate,,False
HCP100648,EV2218,2026-01-19,control_candidate,,False
HCP102215,EV2218,2026-01-19,control_candidate,,False
HCP100824,EV2218,2026-01-19,control_candidate,,False
HCP102228,EV2218,2026-01-19,treatment,,False
HCP100242,EV2218,2026-01-19,excluded,insufficient_pre_event_rx_history,False
HCP101644,EV2218,2026-01-19,control_candidate,,False
HCP102443,EV2218,2026-01-19,control_candidate,,False
HCP100224,EV2218,2026-01-19,control_candidate,,False
HCP100753,EV2218,2026-01-19,control_candidate,,False
HCP100362,EV2218,2026-01-19,treatment,,False
HCP102247,EV2218,2026-01-19,control_candidate,,False
HCP100008,EV2218,2026-01-19,excluded,contaminated_overlapping_exposure,True
HCP100373,EV2218,2026-01-19,control_candidate,,False
HCP101577,EV2218,2026-01-19,control_candidate,,False
HCP101753,EV2218,2026-01-19,control_candidate,,False
HCP102372,EV2218,2026-01-19,control_candidate,,False
HCP100201,EV2218,2026-01-19,control_candidate,,False
HCP101083,EV2218,2026-01-19,control_candidate,,False
HCP101793,EV2218,2026-01-19,treatment,,False
HCP100593,EV2218,2026-01-19,control_candidate,,False
HCP101686,EV2218,2026-01-19,treatment,,False
HCP100732,EV2218,2026-01-19,control_candidate,,False
HCP102213,EV2218,2026-01-19,control_candidate,,False
HCP101980,EV2218,2026-01-19,control_candidate,,False
HCP102209,EV2218,2026-01-19,control_candidate,,False
HCP100638,EV2218,2026-01-19,control_candidate,,False
HCP100986,EV2218,2026-01-19,control_candidate,,False
HCP102293,EV2218,2026-01-19,control_candidate,,False
HCP102178,EV2218,2026-01-19,treatment,,False
HCP102280,EV2219,2026-01-22,control_candidate,,False
HCP100228,EV2219,2026-01-22,control_candidate,,False
HCP100726,EV2219,2026-01-22,control_candidate,,False
HCP100562,EV2219,2026-01-22,control_candidate,,False
HCP100193,EV2219,2026-01-22,treatment,,False
HCP100751,EV2219,2026-01-22,control_candidate,,False
HCP101658,EV2219,2026-01-22,control_candidate,,False
HCP100625,EV2219,2026-01-22,control_candidate,,False
HCP102494,EV2219,2026-01-22,excluded,insufficient_pre_event_rx_history,False
HCP101586,EV2219,2026-01-22,treatment,,False
HCP100808,EV2219,2026-01-22,control_candidate,,False
HCP101310,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP102167,EV2219,2026-01-22,control_candidate,,False
HCP102087,EV2219,2026-01-22,excluded,insufficient_pre_event_rx_history,False
HCP101034,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP100358,EV2219,2026-01-22,treatment,,False
HCP101535,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP101365,EV2219,2026-01-22,control_candidate,,False
HCP101870,EV2219,2026-01-22,excluded,insufficient_pre_event_rx_history,False
HCP101856,EV2219,2026-01-22,control_candidate,,False
HCP101024,EV2219,2026-01-22,control_candidate,,False
HCP101576,EV2219,2026-01-22,treatment,,False
HCP102454,EV2219,2026-01-22,control_candidate,,False
HCP100855,EV2219,2026-01-22,treatment,,False
HCP100354,EV2219,2026-01-22,control_candidate,,False
HCP101960,EV2219,2026-01-22,control_candidate,,False
HCP101516,EV2219,2026-01-22,control_candidate,,False
HCP102290,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP102183,EV2219,2026-01-22,control_candidate,,False
HCP101644,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP101488,EV2219,2026-01-22,treatment,,False
HCP100130,EV2219,2026-01-22,treatment,,False
HCP101506,EV2219,2026-01-22,control_candidate,,False
HCP101072,EV2219,2026-01-22,control_candidate,,False
HCP101927,EV2219,2026-01-22,control_candidate,,False
HCP102011,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP101570,EV2219,2026-01-22,control_candidate,,False
HCP100395,EV2219,2026-01-22,control_candidate,,False
HCP100334,EV2219,2026-01-22,control_candidate,,False
HCP101853,EV2219,2026-01-22,control_candidate,,False
HCP101961,EV2219,2026-01-22,control_candidate,,False
HCP100195,EV2219,2026-01-22,control_candidate,,False
HCP100757,EV2219,2026-01-22,control_candidate,,False
HCP101215,EV2219,2026-01-22,control_candidate,,False
HCP101666,EV2219,2026-01-22,treatment,,False
HCP102335,EV2219,2026-01-22,control_candidate,,False
HCP101129,EV2219,2026-01-22,treatment,,False
HCP100786,EV2219,2026-01-22,excluded,contaminated_overlapping_exposure,True
HCP101655,EV2219,2026-01-22,control_candidate,,False
HCP101153,EV2219,2026-01-22,control_candidate,,False
HCP100819,EV2219,2026-01-22,control_candidate,,False
HCP100589,EV2219,2026-01-22,control_candidate,,False
HCP100462,EV2220,2026-01-24,control_candidate,,False
HCP101318,EV2220,2026-01-24,control_candidate,,False
HCP101337,EV2220,2026-01-24,excluded,insufficient_pre_event_rx_history,False
HCP101039,EV2220,2026-01-24,control_candidate,,False
HCP102127,EV2220,2026-01-24,control_candidate,,False
HCP102475,EV2220,2026-01-24,control_candidate,,False
HCP100909,EV2220,2026-01-24,treatment,,False
HCP100414,EV2220,2026-01-24,treatment,,False
HCP101203,EV2220,2026-01-24,control_candidate,,False
HCP102190,EV2220,2026-01-24,control_candidate,,False
HCP102096,EV2220,2026-01-24,treatment,,False
HCP100798,EV2220,2026-01-24,control_candidate,,False
HCP101797,EV2220,2026-01-24,control_candidate,,False
HCP101027,EV2220,2026-01-24,control_candidate,,False
HCP101365,EV2220,2026-01-24,control_candidate,,False
HCP101407,EV2220,2026-01-24,excluded,insufficient_pre_event_rx_history,False
HCP102332,EV2220,2026-01-24,control_candidate,,False
HCP100931,EV2220,2026-01-24,control_candidate,,False
HCP101347,EV2220,2026-01-24,control_candidate,,False
HCP101978,EV2220,2026-01-24,control_candidate,,False
HCP101435,EV2220,2026-01-24,control_candidate,,False
HCP101805,EV2220,2026-01-24,control_candidate,,False
HCP100778,EV2220,2026-01-24,control_candidate,,False
HCP100806,EV2220,2026-01-24,control_candidate,,False
HCP100886,EV2220,2026-01-24,excluded,insufficient_pre_event_rx_history,False
HCP100371,EV2220,2026-01-24,control_candidate,,False
HCP101617,EV2220,2026-01-24,control_candidate,,False
HCP101030,EV2220,2026-01-24,control_candidate,,False
HCP100316,EV2220,2026-01-24,control_candidate,,False
HCP100201,EV2220,2026-01-24,control_candidate,,False
HCP102051,EV2220,2026-01-24,control_candidate,,False
HCP101721,EV2220,2026-01-24,control_candidate,,False
HCP100033,EV2220,2026-01-24,control_candidate,,False
HCP101375,EV2220,2026-01-24,control_candidate,,False
HCP100732,EV2220,2026-01-24,control_candidate,,False
HCP101726,EV2220,2026-01-24,control_candidate,,False
HCP101056,EV2220,2026-01-24,control_candidate,,False
HCP101358,EV2220,2026-01-24,control_candidate,,False
HCP102047,EV2220,2026-01-24,control_candidate,,False
HCP100656,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101389,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101851,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101731,EV2220,2026-01-24,control_candidate,,False
HCP102280,EV2220,2026-01-24,control_candidate,,False
HCP100601,EV2220,2026-01-24,control_candidate,,False
HCP100834,EV2220,2026-01-24,control_candidate,,False
HCP101835,EV2220,2026-01-24,control_candidate,,False
HCP102246,EV2220,2026-01-24,control_candidate,,False
HCP101315,EV2220,2026-01-24,control_candidate,,False
HCP101818,EV2220,2026-01-24,control_candidate,,False
HCP100389,EV2220,2026-01-24,control_candidate,,False
HCP101394,EV2220,2026-01-24,treatment,,False
HCP102349,EV2220,2026-01-24,control_candidate,,False
HCP100606,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101271,EV2220,2026-01-24,control_candidate,,False
HCP100518,EV2220,2026-01-24,control_candidate,,False
HCP100808,EV2220,2026-01-24,control_candidate,,False
HCP101485,EV2220,2026-01-24,treatment,,False
HCP102055,EV2220,2026-01-24,control_candidate,,False
HCP101839,EV2220,2026-01-24,treatment,,False
HCP102053,EV2220,2026-01-24,control_candidate,,False
HCP102423,EV2220,2026-01-24,control_candidate,,False
HCP100969,EV2220,2026-01-24,treatment,,False
HCP101467,EV2220,2026-01-24,control_candidate,,False
HCP100056,EV2220,2026-01-24,control_candidate,,False
HCP100652,EV2220,2026-01-24,control_candidate,,False
HCP101108,EV2220,2026-01-24,control_candidate,,False
HCP100756,EV2220,2026-01-24,control_candidate,,False
HCP101053,EV2220,2026-01-24,treatment,,False
HCP102431,EV2220,2026-01-24,control_candidate,,False
HCP100827,EV2220,2026-01-24,excluded,insufficient_pre_event_rx_history,False
HCP101623,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP100395,EV2220,2026-01-24,treatment,,False
HCP100730,EV2220,2026-01-24,control_candidate,,False
HCP101120,EV2220,2026-01-24,control_candidate,,False
HCP101082,EV2220,2026-01-24,control_candidate,,False
HCP101136,EV2220,2026-01-24,control_candidate,,False
HCP100101,EV2220,2026-01-24,control_candidate,,False
HCP102081,EV2220,2026-01-24,control_candidate,,False
HCP100850,EV2220,2026-01-24,control_candidate,,False
HCP102352,EV2220,2026-01-24,control_candidate,,False
HCP100675,EV2220,2026-01-24,control_candidate,,False
HCP100202,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101622,EV2220,2026-01-24,control_candidate,,False
HCP100062,EV2220,2026-01-24,control_candidate,,False
HCP101470,EV2220,2026-01-24,control_candidate,,False
HCP102302,EV2220,2026-01-24,control_candidate,,False
HCP100243,EV2220,2026-01-24,control_candidate,,False
HCP100415,EV2220,2026-01-24,control_candidate,,False
HCP100290,EV2220,2026-01-24,treatment,,False
HCP102253,EV2220,2026-01-24,control_candidate,,False
HCP101310,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101606,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP102087,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP102375,EV2220,2026-01-24,control_candidate,,False
HCP101752,EV2220,2026-01-24,control_candidate,,False
HCP100764,EV2220,2026-01-24,control_candidate,,False
HCP100458,EV2220,2026-01-24,control_candidate,,False
HCP101619,EV2220,2026-01-24,control_candidate,,False
HCP101856,EV2220,2026-01-24,control_candidate,,False
HCP100885,EV2220,2026-01-24,control_candidate,,False
HCP101202,EV2220,2026-01-24,control_candidate,,False
HCP101982,EV2220,2026-01-24,control_candidate,,False
HCP100440,EV2220,2026-01-24,control_candidate,,False
HCP101930,EV2220,2026-01-24,control_candidate,,False
HCP101386,EV2220,2026-01-24,control_candidate,,False
HCP100055,EV2220,2026-01-24,control_candidate,,False
HCP100513,EV2220,2026-01-24,control_candidate,,False
HCP100812,EV2220,2026-01-24,treatment,,False
HCP100565,EV2220,2026-01-24,control_candidate,,False
HCP101976,EV2220,2026-01-24,control_candidate,,False
HCP101112,EV2220,2026-01-24,control_candidate,,False
HCP101853,EV2220,2026-01-24,control_candidate,,False
HCP100195,EV2220,2026-01-24,treatment,,False
HCP100662,EV2220,2026-01-24,control_candidate,,False
HCP101691,EV2220,2026-01-24,control_candidate,,False
HCP101220,EV2220,2026-01-24,control_candidate,,False
HCP101560,EV2220,2026-01-24,control_candidate,,False
HCP102466,EV2220,2026-01-24,excluded,contaminated_overlapping_exposure,True
HCP101153,EV2220,2026-01-24,control_candidate,,False
HCP101151,EV2220,2026-01-24,control_candidate,,False
HCP100563,EV2220,2026-01-24,control_candidate,,False
HCP100467,EV2220,2026-01-24,control_candidate,,False
HCP100248,EV2220,2026-01-24,control_candidate,,False
HCP102160,EV2220,2026-01-24,control_candidate,,False
HCP102289,EV2220,2026-01-24,control_candidate,,False
HCP100145,EV2220,2026-01-24,treatment,,False
HCP100773,EV2220,2026-01-24,treatment,,False
HCP100478,EV2220,2026-01-24,control_candidate,,False
HCP100722,EV2220,2026-01-24,control_candidate,,False
HCP100146,EV2220,2026-01-24,control_candidate,,False
HCP100766,EV2220,2026-01-24,control_candidate,,False
HCP100048,EV2220,2026-01-24,control_candidate,,False
HCP100941,EV2220,2026-01-24,control_candidate,,False
HCP100524,EV2220,2026-01-24,treatment,,False
HCP100943,EV2220,2026-01-24,treatment,,False
HCP100783,EV2220,2026-01-24,control_candidate,,False
HCP102155,EV2220,2026-01-24,control_candidate,,False
HCP100097,EV2220,2026-01-24,control_candidate,,False
HCP102362,EV2220,2026-01-24,treatment,,False
HCP101532,EV2220,2026-01-24,control_candidate,,False
HCP102499,EV2220,2026-01-24,control_candidate,,False
HCP101698,EV2220,2026-01-24,control_candidate,,False
HCP101527,EV2220,2026-01-24,treatment,,False
HCP102260,EV2220,2026-01-24,control_candidate,,False
HCP100134,EV2220,2026-01-24,control_candidate,,False
HCP100354,EV2220,2026-01-24,control_candidate,,False
HCP101960,EV2220,2026-01-24,control_candidate,,False
HCP101762,EV2220,2026-01-24,control_candidate,,False
HCP100776,EV2220,2026-01-24,control_candidate,,False
HCP101167,EV2220,2026-01-24,control_candidate,,False
HCP100793,EV2220,2026-01-24,control_candidate,,False
HCP101925,EV2220,2026-01-24,control_candidate,,False
HCP101657,EV2220,2026-01-24,control_candidate,,False
HCP100824,EV2220,2026-01-24,control_candidate,,False
HCP101035,EV2220,2026-01-24,control_candidate,,False
HCP101640,EV2220,2026-01-24,control_candidate,,False
HCP100047,EV2220,2026-01-24,control_candidate,,False
HCP101638,EV2220,2026-01-24,treatment,,False
HCP101285,EV2220,2026-01-24,control_candidate,,False
HCP100381,EV2220,2026-01-24,control_candidate,,False
HCP100757,EV2220,2026-01-24,control_candidate,,False
HCP101161,EV2220,2026-01-24,treatment,,False
HCP101507,EV2220,2026-01-24,control_candidate,,False
HCP101191,EV2220,2026-01-24,control_candidate,,False
HCP100131,EV2220,2026-01-24,control_candidate,,False
HCP102213,EV2220,2026-01-24,control_candidate,,False
HCP101498,EV2220,2026-01-24,treatment,,False
HCP100435,EV2220,2026-01-24,control_candidate,,False
HCP101251,EV2220,2026-01-24,control_candidate,,False
HCP102251,EV2220,2026-01-24,control_candidate,,False
HCP101006,EV2220,2026-01-24,treatment,,False
HCP100285,EV2220,2026-01-24,control_candidate,,False
HCP100462,EV2221,2026-01-25,control_candidate,,False
HCP100570,EV2221,2026-01-25,control_candidate,,False
HCP102052,EV2221,2026-01-25,control_candidate,,False
HCP100799,EV2221,2026-01-25,treatment,,False
HCP101696,EV2221,2026-01-25,treatment,,False
HCP100514,EV2221,2026-01-25,control_candidate,,False
HCP101661,EV2221,2026-01-25,treatment,,False
HCP102013,EV2221,2026-01-25,control_candidate,,False
HCP100798,EV2221,2026-01-25,control_candidate,,False
HCP100291,EV2221,2026-01-25,control_candidate,,False
HCP101951,EV2221,2026-01-25,control_candidate,,False
HCP100648,EV2221,2026-01-25,control_candidate,,False
HCP101516,EV2221,2026-01-25,control_candidate,,False
HCP100820,EV2221,2026-01-25,control_candidate,,False
HCP101276,EV2221,2026-01-25,control_candidate,,False
HCP100765,EV2221,2026-01-25,control_candidate,,False
HCP102247,EV2221,2026-01-25,control_candidate,,False
HCP101957,EV2221,2026-01-25,control_candidate,,False
HCP101742,EV2221,2026-01-25,control_candidate,,False
HCP102182,EV2221,2026-01-25,control_candidate,,False
HCP101571,EV2221,2026-01-25,control_candidate,,False
HCP101901,EV2221,2026-01-25,control_candidate,,False
HCP101726,EV2221,2026-01-25,treatment,,False
HCP100506,EV2221,2026-01-25,control_candidate,,False
HCP102038,EV2221,2026-01-25,control_candidate,,False
HCP102047,EV2221,2026-01-25,control_candidate,,False
HCP100839,EV2221,2026-01-25,treatment,,False
HCP102361,EV2221,2026-01-25,excluded,contaminated_overlapping_exposure,True
HCP100825,EV2221,2026-01-25,treatment,,False
