hcp_id,specialty,region,segment,active_flag,reason,source_file,event_id,invited_at,channel,eligible_reason,registered,verified_attended,duration,engagement,month,product,nrx,trx,competitor_trx,date,rep_calls,emails,samples,other_events
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,2.0,3.0,2.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,0.0,4.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,1.0,3.0,3.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,3.0,0.0,3.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,0.0,4.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,3.0,6.0,8.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,1.0,4.0,0.0,2.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,1.0,4.0,1.0,3.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,2.0,3.0,5.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,0.0,3.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,0.0,3.0,0.0,2.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,1.0,9.0,1.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,0.0,5.0,0.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,0.0,6.0,0.0,3.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,0.0,6.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,1.0,2.0,1.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,2.0,8.0,5.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,1.0,5.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,1.0,7.0,1.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,0.0,8.0,0.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,0.0,6.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,0.0,1.0,0.0,3.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,0.0,4.0,0.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,2.0,4.0,2.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,0.0,6.0,0.0,1.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,0.0,7.0,0.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,1.0,2.0,2.0,0.0
HCP100818,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,1.0,3.0,5.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,0.0,4.0,0.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,1.0,5.0,2.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,0.0,10.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,1.0,4.0,3.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,0.0,5.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,0.0,1.0,0.0,2.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,4.0,4.0,11.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,0.0,2.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,3.0,2.0,3.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,0.0,3.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,2.0,9.0,1.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,1.0,2.0,8.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,2.0,5.0,2.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,2.0,4.0,1.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,0.0,2.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,0.0,4.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,1.0,11.0,1.0,2.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,1.0,3.0,1.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,0.0,4.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,0.0,5.0,0.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,0.0,6.0,0.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,1.0,5.0,3.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,0.0,6.0,0.0,2.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,0.0,6.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,1.0,2.0,2.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,1.0,2.0,2.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,0.0,7.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,0.0,4.0,0.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,3.0,3.0,5.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,0.0,6.0,0.0,0.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,1.0,3.0,1.0,1.0
HCP100830,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,1.0,4.0,2.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,2.0,9.0,1.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,1.0,7.0,3.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,0.0,6.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,0.0,6.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,0.0,4.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,0.0,1.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,2.0,5.0,11.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,1.0,2.0,6.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,0.0,5.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,0.0,4.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,1.0,5.0,6.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,0.0,8.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,0.0,9.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,0.0,9.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,2.0,8.0,5.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,0.0,5.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,0.0,9.0,0.0,2.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,0.0,2.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,0.0,7.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,1.0,6.0,2.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,0.0,5.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,0.0,9.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,2.0,13.0,7.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,0.0,5.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,1.0,6.0,4.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,0.0,3.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,0.0,3.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,0.0,6.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,0.0,2.0,0.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,0.0,5.0,0.0,1.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,1.0,6.0,6.0,0.0
HCP100832,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,0.0,3.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,0.0,0.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,0.0,1.0,0.0,2.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,0.0,0.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,0.0,0.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,0.0,0.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,0.0,3.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,0.0,0.0,0.0,1.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,0.0,0.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,1.0,0.0,1.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,0.0,3.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,0.0,1.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,0.0,2.0,0.0,1.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,0.0,2.0,0.0,0.0
HCP100857,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,0.0,2.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,0.0,8.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,0.0,7.0,0.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,0.0,6.0,0.0,2.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,0.0,8.0,0.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,1.0,7.0,3.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,1.0,4.0,2.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,2.0,3.0,2.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,1.0,7.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,0.0,5.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,1.0,4.0,0.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,1.0,2.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,2.0,5.0,7.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,2.0,7.0,4.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,3.0,4.0,7.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,4.0,3.0,10.0,2.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,0.0,4.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,0.0,4.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,0.0,6.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,1.0,5.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,1.0,3.0,4.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,0.0,5.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,4.0,8.0,4.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,2.0,9.0,2.0,1.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,1.0,5.0,2.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,0.0,7.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,0.0,1.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,1.0,9.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,0.0,7.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,0.0,7.0,0.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,1.0,2.0,2.0,2.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,1.0,6.0,3.0,0.0
HCP100869,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,1.0,2.0,0.0,2.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,3.0,5.0,3.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,4.0,3.0,4.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,3.0,9.0,6.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,3.0,6.0,5.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,1.0,3.0,1.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,5.0,5.0,7.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,2.0,7.0,0.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,4.0,3.0,3.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,9.0,6.0,9.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,3.0,6.0,4.0,3.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,0.0,5.0,0.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,4.0,8.0,6.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,5.0,2.0,9.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,5.0,6.0,6.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,5.0,9.0,3.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,5.0,6.0,10.0,2.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,2.0,5.0,2.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,3.0,1.0,6.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,6.0,6.0,6.0,2.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,3.0,8.0,7.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,2.0,5.0,4.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,3.0,6.0,1.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,5.0,7.0,6.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,2.0,8.0,4.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,5.0,8.0,3.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,3.0,6.0,0.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,5.0,1.0,7.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,2.0,8.0,2.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,1.0,6.0,0.0,0.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-06-01,3.0,7.0,6.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-07-01,4.0,7.0,10.0,1.0
HCP100873,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-08-01,5.0,8.0,11.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-01-01,4.0,10.0,5.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-02-01,5.0,6.0,14.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-03-01,5.0,6.0,5.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-04-01,4.0,12.0,7.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-05-01,6.0,4.0,6.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-06-01,4.0,8.0,4.0,2.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-07-01,6.0,4.0,12.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-08-01,8.0,8.0,14.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-09-01,1.0,10.0,5.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-10-01,8.0,12.0,17.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-11-01,2.0,2.0,1.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2024-12-01,3.0,4.0,1.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-01-01,4.0,4.0,8.0,2.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-02-01,6.0,8.0,7.0,3.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-03-01,3.0,7.0,2.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-04-01,6.0,8.0,14.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-05-01,6.0,6.0,10.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-06-01,2.0,8.0,5.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-07-01,2.0,5.0,1.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-08-01,4.0,6.0,12.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-09-01,4.0,4.0,8.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-10-01,1.0,4.0,0.0,2.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-11-01,4.0,5.0,3.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2025-12-01,7.0,5.0,7.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-01-01,6.0,11.0,13.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-02-01,2.0,11.0,0.0,2.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-03-01,2.0,7.0,3.0,1.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-04-01,3.0,6.0,3.0,0.0
HCP100881,,,,,unresolved_identity,marketing_activity.csv,,,,,,,,,,,,,,2026-05-01,2.0,7.0,1.0,0.0
